mean pos	mean neg	Comment (All)
3	2	A 6.3 magnitude earthquake hit Sumatra, killing at least 70 people.  No risk of a tsunami since the epic center was on land rather than beneath the ocean.   Living in an earthquake-prone area, I can sympathize with those who experienced the quake.  My thoughts are with the families of the victims killed in the quake.
2	2	If the Iraqis vote no on the constitution which is a distinct possibility according to latest estimates that will delay things in Iraq for at least a year. That wasn't part of the plan for sure. 
2	2	the hammers are doing nicely - Teddy's a legend - you need to put toilets in the tube though - I'm always desperate by the time I get out East.
2	3	If in fact there was no snow storm today, no closure of the schools.  Then, according to the time stamp, EBT started this thread and contributed to it, during school hours.  Thus, he either used his break times to post, or used the PPA (planning, preperation and assesement) Time alloted to him by the school administators to prepare lessons and assess the needs of his students, to make these message board postings.  EBT has said in the past that he uses his PPA time to make postings on these boards.  Personally, if I were a teacher, I would use my PPA time to actually plan and prepare my lessons and to assess the progress of my students.    Not post on message boards.  But that is just me.  Either way, it does not affect my children.  But I leave it to the fine people of the UK to decide if they think that EBTs message board postings are the best use of a teachers time during school hours.  
1	2	     Next posting would be the universe just happened from nuttin. I was only kidding, dubya.
1	1	     What had Iraq to do with 9/11?
1	2	    Watchout for those angry swimming polar bears.
1	4	"In the name of Allah, the merciful, the compassionate. To whom it may concern: I am writing this letter to inform you of my reasons for premeditating and attempting to murder citizens and residents of the United States of America on Friday, March 3, 2006 in the city of Chapel Hill, North Carolina by running them over with my automobile and stabbing them with a knife if the opportunities are presented to me by Allah."  Before he drove a rented SUV onto the campus of the University of North Carolina and tried to run down and kill as many people as he could on March 3, Mohammed Reza Taheri-Azar left a letter of explanation in his apartment  <a href="http://www.aina.org/news/20060329102908.htm">www.aina.org/news/20...</a>
1	3	schools, cars, busses, churches, stores and many other buildings.  They have also been responsible for civilian deaths with their use of inceindary devices and violence they are ruining life for ordinary people and they are trying to tear apart the French nation.  These riots are going on all around the country, there have been some riots in Belgiium, Germany and in Denmark .. first step to a european caliphite    
1	3	     It seems to me the world is doing exactly the opposite of moving away form the dark ages. We are in the middle of a religious war right mow.
2	1	Have a good Christmas, yourself Yossarian.
2	3	Thanks for the info, Dagnarius.  I admit I don't have full chapter and verse on North Korea's military strength.    How does North Korea earn its keep?  I know the general population is saved from starvation only through foreign aid.  Also that all the resources they have goes into the military.    Couldn't the country be blockaded?
2	2	So you are happy to be offensive?
2	1	Personally, or are you really refering to their nations? I'm talking about personal peace - peace of mind, or whatever you want to call it.<blockquote class="quoteFirst">  <blockquote>O ye of no knowledge.<blockquote>  <div class="extraquotes2">Anyway. This is a day of celebration; Christ is risen, and we have conquered death. Peace comes to those who know the Lord.
1	3	Maybe this will help explain why Americans are being so 'unfair' to him:   "Moussaoui also testified he would continue to try to kill Americans, even if locked up in a maximum-security prison.  "Anytime, anywhere," he said."  <a href="http://www.timesdispatch.com/servlet/Satellite?pagename=RTD/MGArticle/RTD_BasicArticle&amp;c=MGArticle&amp;cid=1137835364172">www.timesdispatch.co...</a>   do you need more? there are hundreds of articles  
2	2	  <blockquote class="quoteFirst">  <blockquote>  <blockquote>  <div class="extraquotes">fair enough. I concede it's an assumption, but I defy you to assume otherwise. It stands to reason in two ways IMO; first- Israel has shown itself happy enough to prevent it's enemies from going nuclear with Iraq, so what has kept it from doing the same to Iran?  Second, no one seems to know how close Iran is to nuclear. 
2	2	I see that the BBC has compiled a list of who they feel are the "Ultimate Icons" of the last 40 years and asking the public to vote on their favorites from this list.   <a href="http://www.bbc.co.uk/radio2/events/40thbirthday/ultimateicon.shtml">www.bbc.co.uk/radio2...</a>  Apparently the beeb feels that - Lara Croft - a fictional charecter from a video game is one of the "people" that most reflects the last 40 years of history?  I see the list includes David Cassidy, Donny Osmond and Morrisey.  I guess one man's "icon" that best represents the last 40 years is anothers bubble gume pop star.    
3	1	     YEEESSSSSSSS!!!!!  
1	3	&lt;G-d chose certain people because of their blood not their religon...its the duty of the chosen ones to keep their blood pure. Hybrids cannot acheive the status of chosen ones...they are hybrids...There is nothing racist about it...Its just a will of G-d...some He makes chosen, others hybrids...&gt;  How come you talk about "the will of God (Allah)" but deny Israel when it was given to the Children of Israel by Allah in the Koran?  One can only conclude you aren't a Muslim because you defy Allah's will.
3	3	For a cowardly five time draft dodger that's pretty good shooting.You have to admire his bravery  in this instance though, shooting all those vicious,bomb carrying ducks threatening the USA.What a guy,that's what you call a patriot.   
1	2	"why would anyone complain? they only complain if they can somehow put the blame on Israel."  Of course, that was my point.  I was trying to be subtly sarcastic!    
1	3	witnesses say it was a suicide bomber - islamist fanatics love to blame the west so just give them what they love to feed on
1	4	Is it me, or is the title of this thread really distasteful?  They're dead Albert.  Perhaps at this point you could reign in your noxious bigotry?
1	3	Again I am amazed at how words have been twisted.    In Israel arabs are around 20% of the population. Netanyahu himself suggested that if it rises above this there is a "demographic threat"  <a href="http://www.haaretz.com/hasen/pages/ShArt.jhtml?itemNo=373225">www.haaretz.com/hase...</a>  In the west bank it is overwhelmingly arab so on that notion it is hard to see the current system working if arabs are given full rights like Israeli citizens are in Israel in a future 1 Israeli state incorporation the west bank and Gaza. He has also playing down the 2 state solution so I'm wondering what his plan would be to give arab future rights in the west bank under Israeli control indeed if that what they intend and not keep up this apartheid system there. 
1	3	If Americans will not speak out for those innocents who are massacred in colleges and malls on a regular basis in their won country - then it is the right of decent people around the world to criticise.&gt;&gt;&gt;&gt;  By what criteria do you assert that Americans don't speak out for the victims of that shooting? What an odd comment to make. 
2	2	scheherazade  Did you really mean to post a thread that shows Israel in a good light?&lt;&lt;&lt;  That is true.But I was expecting to see Israel in a better position.   I believe that the Palestinian Fatah should be number one in corruption.  Do you agree?
1	3	i know you are keen to deflect from the current issue and the post i have made.   the truth?   i dont think you are able to recognise the truth. if you have a need to discuss darfur and the sudan, withref to the uk/usa involvement in that country, in creating a civil war (oil related) then feel free to start a new thread.
2	3	meta etc  So why did this incident create one of the biggest news stories this week and is the leading thread by number of posts?  Was/is the `symbolism' so deep?  Serious stuff apart the pub jokes are still coming re eg :  ` Does Bush now have `sole'?  ` Is the shoe on the other foot'  ` Iraq/Arabs world wide put the boot in'  ` Dead duck Bush ducks'  ` Joke Bush jokes over the size of shoe thrown - but what is the global symbolic size'  OK that's trite stuff but the effects of Bush's war on Iraq will continue long after he is gone and only time will tell whether is was worth bombing a country, killing so many innocent people and destroying a country's infrastucture, to despose SH and rid his country of WMD's and their threat to the USA.  Lest you forget.  J
2	1	  Two intresting things have happened quitely in science of late..first, Sceintist have taken a seed, dated over 1000 years, and created a plant from its dna..cool eh?..Also, they have drained the blood from 'dogs', frozen them..replaced that blood, and restarted them..brought them back to life..
1	3	And I should trust them? No one knows everything. ------------------------------------------------ I know everything...But do I want to enlighten your mind? Nope...I was not encourged to passively receive information and I dont like others to lazily accept information without any proof on the bases of false evidence...Otherwise I would be a westerner and believed in the stories told by your leaders, retold by your media and had actually believed that iraq had wmd or the stuff you are told everyday.
1	3	     That our perception is groomed by the media, wether we think it is or not. For me the mainstream media is guilty of many far reaching crimes. "Perception crimes", which in my book are no less important than war crimes themselves.
1	1	What concessions were these?   
2	3	I fervently hope that Arnie doesn't succeed.  I see no reason why gays should not have the same rights as straight people.  However, I don't really think that Muslims are in a position to lecture, wendymann.  Nor Britons.  The soon-to-be "civil partnerships" are not equal to the marriage that at least some US gays can enjoy.
3	3	My mum had a book of reproductions of Persian miniatures years ago and the paintings were gorgeous.  But Mohammed was always shown without a face.  I think a couple of the pictures you've linked to are the same, although not all.  Such a shame that the visual arts are so restricted in the Islamic world.  If you aren't into calligraphy or ceramics you've pretty much had it.
1	4	&gt;&gt;The UN was weakened by the US undermining it and invading Iraq whilst the UN protested, hang on - we're on top of this. Like the traffic warden performing a citizen's arrest on a drunk-driver in the middle of questioning by specialist traffic police. &lt;&lt;  thats bull.  The UN was weak before, the UN will continue to be weak, the UN would still be weak if the US didn't undermine it.    The US undermining it changed nothing with the UN.  The corruption and do nothing UN caused its own demise.  Of course I'm not surprised, a democratic institution membered by non-democratic states doesn't make sense.  &gt;&gt;Any time the US elects to whole-heartedly support the UN (instead of sending haters to sit on it's Assembly), I am confident the UN's credence will be restored.&lt;&lt;  translation, the US does the work again, the UN continues to do nothing. 
2	3	do not call me a jihadist, just because my opinion differes from yours.  the context is important because it brings a perspective to the reality and not some scaremongering by the knucklescrapers who believe all of the hype.     
1	2	      Anyone get the feeling that Dez wants a 'fight'?
2	3	i think as political statements they are as valid as the danish cartoons.  if the danish cartoons are a matter of freespeech then so are these.  there is of course an important point to be made, that is the holocaust should be open to debate, it should be open to scrutiny since truth and an accurate account can be more valuable than an account that is denied access and may lead to prison.  if the koran should be open to critical analysis as most zionists insist, then why not the holocaust?
3	1	   Nothing happened to it except that the Lebanese have decided not to exercise that right. This is, as I said before, because they would happily see the end of Hezbollah and can then hopefully rekindle the fire of economic growth and success and business acumen taht is inherrent in the character of every Lebanese person I have ever met.
2	3	"Each groups has its fanatics, don't tar all Muslims with the same brush!"  I don't tar all Moslems with the same brush.  What Moslems are failing to understand though, is that what is haram for them, does not extend to non-believers.  Non of us are obliged to follow each others religion (not in the UK anyway), but we are all bound by the law.  I'm not obliged to follow the rule of not making images of the phrophet, any more than I am the rule of going to confession, or not answering the phone on a Saturday.  You just tarred all Muslims with the same brush by not using the words "some" Muslims. And you didn't answer the question about the football match!!! Perhaps you would like retry??  
1	3	I give up.  They say you cant make sense out of nonsense. You prove that.     
2	1	     Red  'Lily-white' Italians   trashed   Ghana and France.  
1	4	message 221 re-written     I think you just make it up as you go along. Any economic system gives rise to  a state that will uphold its interests. Are you saying that the US armed forces  are not defending US capitalist interests?     Of course I disagree. This is a Nazi trying to recruit people. Today, the Nazis  will tailor language to gain populist support. It's no use just giving a quote  without allowing for context.  BTW Hitler was vehemently anti-Marxist by 1921 and his activity reflected that  undeniably.  
1	3	   I think you're being hypocritical, John.  You attempt to dismiss any and all disagreement with your representation by pre-empting a few potential counterpoints and denoting them "go[ing] round in escalating circles", thereby showing no willingness whatsoever to hear differing viewpoints as you prematurely belittle them with your "again if you wish".  But that's PRECISELY what you're doing...  going round in circles!  Or at least that's how it appears to me in the absense of any apparent desire to go anywhere else...  Israel have said that they were within their rights under the ceasefire to engage in this action (and, according to the first link [IHT] that comes up from your google link, made this clear before the action):  Okay, this is something you think was a mistake and perhaps you and certainly others might disagree and believe it's more than just a bad PR decision but an actual violation...  But the main point you're missing is that the ceasefire violation by Hezbollah that Israel is claiming it was responding to has NOT been used by Israel as an excuse to abandon the ceasefire further than this action (or, presumably and reportedly, any others like it), from your beeb link:  ~ ~ "Israel...insisted the truce held." ~ ~  So where are you going?  Let's even say we agree that it was a PR mistake...  What happens next?  IS it an excuse for Hezbollah to announce a complete disconnection from the ceasefire?  IS it an excuse for the Lebanese government to renege?  Surely that gets it all back to where you suggest you don't want it -- going round in circles -- right?  Or is there something you haven't yet offered that would explain this apparent contradiction?  The BBC article you link to inadvertently touches on this further in parallel to this point and I think it's key to the conflict and, unfortunately, in much of the discussion going on it's being avoided:  ~ ~ "The BBC's Nick Childs in Beirut correspondent says the UN's main concern is that the incident both highlights the urgent need for UN reinforcements and will put off potential troop contributors, because it projects an image of insecurity." ~ ~  An "image of insecurity"?  It didn't have that before?  So "the UN's main concern" is that any troops it might send will be aware of what's going on?  Is that a sneaked snippet of the planned 'rules of engagement'... know as little as possible about the conflict and make sure any and all troops are given a false sense of security just to ensure that they will, once again, be nothing more than sitting ducks in the line of fire?  And these parallels emanate from the same underlying point illustrated above and again as we see from the Lebanese Defense Minister (also from the beeb article):  ~ ~ "He said any rocket fired from Lebanese territory would be considered collaboration with Israel to provide a pretext for it to strike. ... ...[he] said that if the UN failed to give "clear answers" in response to the raid he "might be forced to ask the cabinet early next week to halt the army deployment in the south"." ~ ~  So there we are:  That's the only result I can see of a discussion criticizing Israel for this 'PR disaster'...  Excuse for Hezbollah, excuse for Siniora and excuse for the UN.  Of course it warrants addressing but it's your purpose that will define how it's addressed and your address which will expose your purpose and, at the moment, it appears to be a desire to go round in circles and add your weight to the 'PR disaster'.
1	3	  <blockquote class="quoteFirst">  <blockquote>  <blockquote>  <div class="extraquotes2">forgot to add the Jewish evil laugh....   MWAAAAAAAAHAHAHAHAHAHAHAAAAAAAAA
1	3	     Eh?  That's lie. Typical of the right wing. Lie. I never, ever, said that - produce the posting! Or apologise.  This case cannot be decontextualised from the Institutional implementaion of the Death Penalty.  
2	4	mrjingles  -  Right you are //Not everyone who attacks Israel is Anti-semitic.A good number are simply ignorant//.... yes, like those poor Arabs who have received the wrong kind of education... all upside down inside out, as for instance the 'land of Israel' is on Islamic  soil ......!The imams, mullahs, teachers are the ones  to blame... not the poor innocent arab children who under their guidance finally resort to suicide......!
2	2	What myths did they debunked?  Is that true seven out of ten people are happier with snow cones.  I bet none of them were studying enviromental science.   
1	2	     But probably more corruption than in China .
2	2	"Got any photos to confirm that "apparent" statement?"  You can see the settlement on Google Earth. Now if that is the actual reason for the different color roofs, I don't know.
2	3	//A very valid comment on a thread opened by one of our resident PRO-Israel spinmeisters//  It kind of reminds me of the type of football fan who never seems to see players on his team foul or cheat but never fails to spot an opposition player doing the same thing.  This could be easily resolved if the pro-Israeli and Pro-Palestinian posters agreed to keep their own pet trolls under control, but of course this won't ever happen, party line and all that. 
1	1	We know how it works, speed.  And why .
2	4	&lt;&lt;but the situation is quite different here.&gt;&gt;  That's not my experience, nor the experience of my friends who live in the US. Stop pretending that North America is some sort of utopia where all "people" are decent, well educated, kindly sorts. Its a crass and childish deceit.  &lt;&lt;only its process and administration.&gt;&gt;  More sophistry. The process/administration is inextricably tied to the penalty. The penalty is imposed on the basis of an administrative (albeit judicial) basis. There is no such thing as absolute truth before the law, Granht, only what you can prove. And sometimes that leads to a miscarriage of justice. If you can't guarantee the protection of the innocent man, then the penalty is unconscionable.  &lt;&lt;because some are just to happy in prison,&gt;&gt;  Lol. Well, that's an issue of "process and administration" isn't it Grant?   &lt;&lt;All punishment is a deterrent&gt;&gt;  But there are deterrents that seem to have equal effect but don't indulge barabism.   &lt;&lt;person responsible will not murder again.&gt;&gt;  So again, put them away for life. That protects the public.  &lt;&lt;What's hypocritical about that?&gt;&gt;  What's hypocritical in a "Chrsitian" nation maintaining a death penalty? I presume you understand the basic tenets of the religion, Grant?  Pax
1	3	      The war crimes are the easy part - the civilians who died directly due to the Iraq war. The afghan war cant be included because it was an international effort.  Who? That would require an analysis of who exactly made the decision and the overall chain of command. But if you want me to blurt out the standard bush/cheney answer - well...sorry to disappoint.
1	3	Why only 'Australian Beef' that is being so criticised..... ? What about the 'Arab/Muslim Beef' that we see on their BELLY DANCERS....?
1	3	     The majority of palestinians support terrorism so are equally guilty. This barrier is a responce to the barbaric society that the palestinians have created.
1	3	Might Mrs pipe be zebrasviewpoint and junior pipe be EBT along with their cousin, Mr Wragg?  Surely such a dysfunctional and dim family would go a long way in explaining the deluge of posts with one agenda we're seeing on these boards.  
2	2	     I used the source as you did not believe that Britain shot down Egyptian planes. I never attacked my source, I attacked yours.
2	3	It is down to the fact that having them and not using them is a point of view some countries leaders may find hard to do.  In fact I think that you will find that most nukes were developed not as an attack weapon, but more as a deterent. After the world saw the effects of WW2 bombs in japan, people realised how evastating the effects then and now can be.   Listening to this leader of Iran, who talks about wiping isreal off the mapp of the M/E. Or his speeches that make out he is the communing with his god and feels he is a vessel when speaking to his people.  
1	3	and apparently they like living in Israel (since they have done for 30 years)  <a href="http://www.telegraph.co.uk/news/main.jhtml?xml=/news/2006/06/02/whamas02.xml&amp;sSheet=/news/2006/06/02/ixnews.html">www.telegraph.co.uk/...</a>  (We shouldn't be denied the opportunity to debate this because the original post was removed for cut &amp; paste).  And amazing thing is this:-     So, members of Haniyeh's family have been serving in the IDF and defending their fellow Israeli citizens from Hamas.  Someone please explain "Racist Apartheid Israel" in the context of Muslim Arab's, related to Palestinians are also Israeli citizens.  Kinda makes that statementr hilarious!  
1	1	And Christian world.
1	3	I might nip down the east lancs for a wander.  I hope they aren't turning L'pool into another identikit city, where pension funds buy up land and build monotonous structures.  I quite liked the old tatty L'pool.  Post industrial Manchester is on the cusp of being characterful to looking like anywhere else. 
2	3	     gizelle, Muslims aren´t anti-Semitic,as they are 50% Semitic due to Abraham and Hagar. But we Muslims are against the Zionists who are occupying the Palestinian W.Bank and E.Jerusalem. The moon is OURS.  We permit you to visit it and even live on it as good half brothers!
1	3	     Well, we shall soon see, because the end of the second quarter is fast approaching, and how, may I ask, do you think the UK is going to continue financing its horrendous deficits on current account? By printing money? by hoping and praying? Or more likely, by hiking interest rates to attract further short-term foreign capital, at the expense yet again of what's left of domestic industry....???
1	1	  <blockquote class="quoteFirst">  <blockquote>  <blockquote>  <div class="extraquotes2">  Was it my post?
1	3	The difference between the Turkish situation and the Nazi Holocaust is that the ideology and administration in Germany was removed by WW2 and prosecuted providing eventually for a measure of closure for Germany and a separation of the modern federal republic from that era.  However in Turkey, the Young Turk revolution was central to the nationalist rather than religious nature of the Armenian Genocide and even after the governments takeover by Ataturk massacres continued.   The Genocide is intertwined with the birth of the modern Turkish State and not something that can be "blamed" on the old Ottoman authorities.  Therefore recognition of the Genocide imperils modern Turkey in a way which neither Germany or even Japan have had to deal with.   Add to this the treatment of the Kurds by the Turkish goverment all makes this a modern issue and not a historical one.  
2	2	Apparently so reluctant to share background information?  I don’t divide this board’s members into `Anti Jews, anti Muslims, anti US or anti Europeans.  I do divide it into sincere posters and WUM’s but beyond that I tend to divide it into those with and without a sense of humour and, for the purpose of this post, into those who I `know’ and don’t know.  I find that background information, particularly the sharing of it, makes posters more `real’ and I tend to debate with these `real' board members much as I would with colleagues over dinner or down the pub – whether we agree or strongly disagree is irrelevant.  Do you have similar perspectives or do you think that what posters say and how they say it is more important than `who or what they are’?  J  PS I appreciate this is hardly `World News’ , except to say I also believe that discussions between world leaders are also influenced by `personal chemistry’ intangibles as much as by the various other key factors. 
1	3	A few years ago, april 2003 a month after bagdad was invaded, I told people at different news forum of this weird habit of americans stripping down the iraqi civilians  and making them do things which you all saw when year later the scandal of abu gharib was made people, noone believed me. That was the day I decided some people do not deserved to be told the truth. So threive in the lies of tony and goerge. 
1	3	hi darthvedder,  ever heard of a little thing known as 'operation sealion'  this was the invasion plan for Britain  "Russians also had no interest in westward expansion."  and you know stalin better than anyone i presume
1	3	     African Muslims found with Palestinian supporting articles/documents and with 'Islamist material'. Living in Paris. Alleged to have carried-out the anti-Semitic crime.  Something fits a pattern here.
2	2	     Dont be silly. An isolated America is the last thing you need after the next major earthquake or tsunami. Those aircraft carriers full of doctors and relief supplies dont just pop out of thin air you know. 
2	1	     And as we know, EVERYONE in Iraq is a civillian!
3	1	     If they win the World Cup at the weekend they'll be pretty happy.It's always something to celebrate when you overthrow the nobs.
1	3	Dag  The arab plan is no good for Israel  It leave no room for negotiation like I said its a package deal .. no room for Israel to negotiate on the borders of a future palestians state,  keeping Jerusalem whole isnt an option, keeping any settlements isnt an option, keeping all or even part of the Golan isnt an option and there must be a palestian right of return.  Israel must NEGOTIATE with the palestians using the roadmap that means concesions from both sides not just Israel and with Syria that can be decided through future talks based again on NEGOTIATION not simply handing over 100% of the Golan like the arab plan would have Israel do.
1	3	"When someone still has a $500,000 mortgage on a now $250,000 house many will just walk away, just as what happened in the UK in the eighties. They no longer have debtor's prisons and the lenders must suffer the loss."  If as you say that is the case in America and/or Canada it is not so simple in England.  If a property doesn't realise the sum secured against it then the borrower is still liable to pay the difference and the absence of debtor's prisons does not negate that nor is it any guarantee that those who don't fulfill their obligations won't see the inside of a prison.  Current leniency toward personal bankruptcy may see some changes but that was not the case in the eighties and to my knowledge it was a busy time for bailiffs in many areas.   "There is a correction going on in the housing market and it will be international. It began over a year ago and people should have been paying attention."  Again, I can't speak for the US or Canada but such a correction has been widely predicted here for a few years and whilst it may be international it is also likely to be regional in effect.    "But if you are happy in your home and don't have a large mortgage, or aren't holding one, then it really won't matter."  There's nothing in current predictions that are any concern to me.
2	2	     Excellent point. It isnt charity if you make a song and dance about it. Its self promotion and egotism.
1	2	     Neil Lennon might find himself reduced to being one of his little helpers.
1	2	They gave up their symbol. Now they run around with balls on their head.
2	3	So does this toilet cost $1 and is not built to last that is what Made in China means isnt it .. CHEAP BUT BAD QUALITY just hope it doesnt break down just after somebody has used it so better to be safe than sorry and use an American $1 million toilet that was built to last  If though China does start getting involved in space in a big way then for the Americans it can go 2 ways.  1) It will lead to greater cooperation and possibly lead to better relations with the China.  2) It will mean the US is going to start doing things for political reasons but which have very little scientific value .... the appolo program was simply about beating the Russians to the moon all they did was plant flags, play golf and do a little off road driving and the only 1 scienitst was ever sent who understood geology and other such things and he was on the very last of the appolo missions.  What we do not want is America carrying out pointless programs just so they can say look we were the first ones to do it if somethihng is going to be done at all it must be for a very good reason and have scientific value.     
1	3	Says who? He was an illegitimate because that child mother Mary (jew) had an affair and then claimed she had it off with an angel.  If your missus came up with an excuse like that, would you believe her?    
1	3	"it is a regular tactic of yours to turn an expression of opinion into a question that gives a completely different version of that expression".  That's because I believe these statements are not thought through and contains fuzzy logic. You seldom are able to respond to these questions but instead complain that they are asked.  On the other hand you offer statements I never made and pigeonhole me in positions that aren't mine.  While you may believe this to be honest, I don't.    I'll withdraw the remark with the understanding that you'll quote me directly in the future rather than trying to make a counterargument against me from memory. 
1	3	     Oh Yes, the plaintive cry  of the desperate European, "It's all America's fault".  And as you sink deeper into your morass of wide unemployment, corruption trials, rioting Muslims, further riots of hopelessly unrealistic students, and rapidly decreasing influence in the world, i'm sure you'll find a way to blame all of this on America too.   Bon chance!
1	3	Problem is, especially with China, is there isn't anyway to prvent it, if they don't want to stop.  Kick them out of the WTO? won't do a thing.  No one is going to prohibit trade with them, because unfortunately we need them just as much as they are hurting some of our industries with that practice.  
1	2	     That was 39 years ago.  Do you have any examples of protest/criticism of the goverment being "ruthlessly crushed" that are a little more current?  
1	4	The acts of Hizbollah out of Lebanon, are a direct provocation on Israel, a declaration of war.  Israel's reactions are heavy handed, short-sighted and unbalanced. It had a clear right to react, but its chosen manner is brutish and reckless.  Israel is one of the nations that exceeds in digging its own hole. These are the facts.
2	2	When will the Palestinians be ready to be trusted with running themselves? ------------------------------------------------ When they will be given total freedom, all at once...not in installments..not like the dysfunctional parents of a 16 yr ofd  who dont give him  the keys to the house and lock the door at 9 pm when all his friends are still out, just  because he has "shown"no reponsiblity because he comes back to his house through the window. Give him the keys and then question his responsiblity...
2	4	To aiejrlsk  -  From you ..... 'Israel's medievil barbarism towards palestinians'...! Just who are the medievil groups here who resort to primitive and barbaric methods to kill Israelis but those 'Palestinian sucide-bombers' and those little children who become 'human bombs' just to murder Jews who they believe took their land and houses.....   Israel is today one of the most progressive and modern little states you could find and it is punishment for the Arabs - who call themselves 'Palestinians'.....! that they cannot keep up with the development and advance in science, technology and medicine which Israel prides itself on achieving. 
2	2	In what way was i agreeing? I said that not all zionists are israelis. You made a leap of faith there.<blockquote class="quoteFirst">  <blockquote>Hi Dez.  I dont understand your post. Please clarify.<blockquote>  <div class="extraquotes2">Calling it a zionist conspiracy doesn't neccessarily mean Israel. Not all zionists are Israeli
1	3	      They were posturing idiots in a war zone, to a great extent the authors of their own misfortune. 
1	3	"btw, terrorists do not get civil rights"  What about innocent people being kept in inhuman conditions for years?  The US are responsible for this, yet still claim to be 'spreading freedom'.
1	3	     It is - but I have seen it used on this board many times by islamists when some of our black participants dont agree with them.  Its appalling.  If you dont support terrorism, or (majoritively) dare to critique islam, then you are an uncle tom - same goes for the use of 'zionist' for anyone else.  I think that must be a common theme running through some of these mosques.
1	2	Doesn't executed mean put to death? 
2	3	wendymann: "go to project for new american century and all will be revealed"  What some Americans planned to extend their empire, though laughable, are not what I'm after.  I just want to know what goes on in the head in of someone that feels obliged to go out and kill innocent civilians. This was well planned so certainly they think it will further their objectives - how?  
1	4	Insightful One, you are simply being dishonest. They were told that they were to be executed immediately and blind folded and made to stand against a wall in front of firing squad and terrorised in other ways. That is what we are told by the sailors and why do you disbelieve them? This is not the UK government talking but private individuals.  I note you seem to have only a tenuous grasp on truth but perhaps others including these citizens have slightly higher standards than you    
1	1	     Windy and McGuiness do that too,its nothibg new.
2	3	Hi colonelartist,   Colonelartist quote: “Trust me I knew my neighbors well, and they knew me well, but invasion makes people change for the worst...if allowed to invade I can simply destroy both your or your neighbors work place, and homes...”  Colonelartist quote: “It just takes three days to lay the foundations of anarchy......If you haven’t learnt from the first three days after invasion of Iraq, then you haven’t learnt anything...”  Instead of talking about theoretical situations such as the USA being occupied in the 21st century why not talk about real life examples?  What we have learned in dozens and dozens of invasions and occupations the normal thing is to resist the invaders rather than spend the time killing your neighbors and ordinary civilians blowing up other ordinary civilians is not normal behavior.  For example many countries in Asia were occupied by the Japanese Imperial Army from China to Korea to the Philippines to Thailand etc and the civilians under occupation never started blowing each other up in markets or temples etc.  When the US army occupied Japan and other asian countries the Japanese &amp; other civilians never started to kill each other.  Nazi Germany occupied most of Europe and the Europeans never started to kill each other.  Then the Russians occupied Eastern Europe and the allies Western Europe after the war and the civilians didn’t start to kill each other after three days, three years etc.  India was occupied by the British for years and years and the Indians didn’t suddenly turn on their neighbors and start killing them.  Bulgaria, Romania, Greece, Macedonia etc were occupied by the Ottomans and the civilians didn’t turn on each other.  The Muslims occupied Spain for seven centuries and the Spanish didn’t start killing each other after a 3 days or 3 weeks or 3 months or 3 years etc.  Tibet has been occulted by the Chinese since the 1950s and the Tibetan civilians didn’t start to kill each other.  However today we have attack after attack from ordinary Muslims on other ordinary Muslims in the Market, Schools, Hospitals, and Mosques day after day in Iraq so explain how this muslim on muslim violence is a Western conspiracy?   So tell us all colonelartist just how this American/Jewish conspiracy works that forces or tricks the good Muslims of Iraq into killing each other?  Just give up the background outline on how this conspiracy works.  So far you have just told us there is a Western conspiracy that is causing this so no outline to us so we can see what you are referring to.  BTW I would appreciate an answer from anyone what is this Western conspiracy fro Dag_PETERSEN  who refers to it all the time, or Don’t Trust Anyone etc.  Anyone who can explain this American/Jew/West conspiracy please step forward and do so because I am really curious to hear it outlined.  Warmest Regards, Smoker  
2	3	The Iraqi people voted for democracy. The Coalition want to help them get democracy. The Islamic lunatics will do everything they can to stop The West succeeding because it will show up Iran (and Al Queda and all the criminals in the Middle east) and what they really stand for: Anarchists.
1	4	     Some clapped out conspiracy site quoting a mish mash of sources does not provide any evidence of anything.  And as for your own remarks ..  "some jews do not allow any other view than that very carefully manicured myth"  Just how are people 'not allowing any other views'  Historical research is available to all and historical resarch proves millions died.  And not just Jews, there is no myth there.  You are a good example of how hatred and bigotry lead to blindness.  
1	3	this is to up the pressure on iran  they have it coming
2	3	     We aren't going to agree Helen. The anti-semitism in that case is incidental, Finegold's offence in KL's eyes (and mine too) is his choice of employer. And the fuss made over any anti-semitism is politically inspired.  Just as the "anti-semitism" detected when pro-Israelis start losing an argument is politically inspired.  When anti-semitism is used by a bit of low life like Finegold to gain the moral high ground the I refuse to accept it is a valid charge.
1	2	     No, just observant people.  Just as you are giving your observation.    And ZI would never confuse you with a policeman/woman in a million years.    
2	2	     Interesting. Are you compelled to respond to threads on this messageboard, Handy? I fear I waste a lot of time here but I don't think one thread is more the cause than another.
1	3	"simcha3 Why does everybody say that Israel is obligated to return to the pre 1967 lines when resolution 242 says Israel should return TERRITORIES not ALL TERRITORY and this was inentilaly worded this way because the UN never expected Israel to return to the pre war borders and also the conditions for Israel returning anything is in return for peace and the arabs recognising Israel."  its a pity that you are so desperate to justify the annexing of the occupied lands.  it has to do with wider international law, i suggest that you look at 242 in context with those obligations.  if we are to so reliant on intent, then the intent was of course for israel and palestine to occupy the same amount of land. so why does israel not feel obligated to meet this requirement.  in fact why does israel deny a whole people the right to self determination and statehood.  it doesnt make sense for a people that regularly defines itself as being victims.
