mean pos	mean neg	Comment (All)
4	1	JOHN U DID IT ONCE AGAIN. U WENT ALL OUT AND OVER ACHIEVED. WHAT A WEB PAGE COOL GAMES 4 ALL OF US 2 PLAY. BEST PGE ON MYSPACE. I DONT NO HOW U DO IT.TERRORSTORM VIDEO IS SO COOL I SHOWED MY HISTORY TEACHER .HE SAID THAT THE VIDEO WAS ON THE MONEY WHEN IT CAME 2 THE TRUTH ABOUT WHAT REALLY HAPPEND ON SEPT 11TH . THANKS 4 WAKING ME UP . NOW I COULD SLEEP MUCH BETTER AT NIGHT.
3	2	Hey Girl!! its been soo long...i really miss ya. Anyway, nice page...jus thought i'd make it a lil better:-) the numbers still the same. holla at me sometime love ya
4	1	WOW!!! Are you excited?? I am very excited for ya!! Good luck, buddy!!!!
2	1	Happy Belated Birthday!! Did you party it up?
2	1	chuck chuck chuckle vision chuckle vision chuckle vision !!! - JIMMY HAS A PERRRRTY FACE!
2	1	Sup Delta . ----- Carry on! ----- Lt
1	3	i have just realized u post way to much shit...hell it seems like i am getting a play by play of your life ...lol
2	1	joooolllz ----- thanxxx
2	1	just wanted to know why i'm not your top friend??? i'm glad you got your kiln!!! what time are you leaving on friday? hopefully i can come look at it this weekend!
3	1	Aww I love you too honey
3	1	HYE GIRL, YOUR SO WELCOME, I GRADUATED MAY 2ND....IM GOING BACK IN AUGUST FOR MY RN. HOW HAVE THINGS BEEN WITH YOU?? HOW IS YOUR LIFE GOING? GOOD I HOPE.IM DOING GOOD JUST TRYING TO FIND SHIT TO DO ALL SUMMER!!! TALK TO U SOON!!!
1	1	IT's ok. Busy. I saw Chance at a football game. Does he like it down here?
2	2	hey miss! how r u? sorry it's been a while since i wrote but alot's been going on i moved, hubby went overseas, I beame a mama to a puppy, taking care of dad all while trying to maintain good hair lol. How r u? Good i hope. w/b
2	2	bytch.... im ur hero!!! da dada daaaaa
2	2	what happened to you duuude?!?!? ----- we never saw you! ----- xx
2	1	HAPPY BIRTHDAY!!!11!!!!!1
1	3	austin, change that gay ass background!!! lol, it sucks out loud!
3	1	Haven't came thru here in a while so i'm jus stoppin by to tell u ur beautiful. holla @ me
2	1	ha ha yeah so hi i'm kelley... just saw pirates and thought of you... ?
3	1	Yo Matt, ----- ----- Great time in LA!!! We'll have to go back to Cali surfing together again.....maybe this time the Pacific will cooperate with me more! My age is already catching up to my board ability!! I'll get back to you about getting those Cards tickets......maybe I'll work you in a cameo in my new film...who knows! Haha! Good luck in Arizona! ----- ----- -Owen
1	2	wat up nigga
1	1	HI?
2	1	YO CHECK OUT MY NEW PICS LEAVE ME SOME PICTURE COMMETS
3	1	Wow... Everyone's on this myspace thingy. Anyways, great idea putting this on there! Power to the people.
4	2	hey hey chichi whats up i miss you.i want to go back there it that i cant...... but you now i will always be right there beside you & i will all ways love you
1	1	sup boi
2	2	Hey Rob x ----- Wuu2 Im realii bored write ----- back c ily
3	1	YOUR GETTING MARRIED.. CONGRATS!!! IM HAPPY FOR YOU ?
2	1	Happy Birthday, Craig!!
2	1	Hii ----- How Are u ----- Do I Know U? ----- <33
2	1	Casey! Your myspace is a Niiiice space! ----- <3 Janling
2	1	thanks you 4 the add!!
2	1	thank 4 tha add
2	1	Okay so what's next????? I think I want one on my rib cage like Klink got. It's cute as hell. Or maybe on my finger...Hmmmm... It's soooo hard to decide!
2	1	HEY JON! Good to see you doing well :)
2	1	hey "General" just stop by to add my beauty to spot... mission accomplished i'm out!
2	1	Happy Birthday sexy.
2	1	Cheers for the underberg buddy u can smell how strong it is without even opening it lol sure if that where to be consumed tommorow it would be very entertaining. see u 2mz jonny
1	1	how ya been stranger
2	1	whats up punk....how have you been.. so where do you go now to kick it? let me so we can have a drink...hope your day is going well talk to you soon.
3	1	Hi Maggie - ----- ----- Glad you are feeling so happy! Love the new photo you posted...and the new layout!! Keep it up, Girl! ----- ----- Becky
2	1	wuts up marco ----- nutting much here just chillin in lA wit my cuzins late
2	2	Hey Silly! ----- I am waiting for other apps to get in and The President will get back in touch with you! ----- Smooches! ----- Ready for Revival?
1	1	if u have a better name tell me but it means JIGGA KREW UNDERGROUND FIGHTING LEAGUE
1	2	wud up limbernuts! just checking on ur goofyass.gimme a shout
2	1	jacenia, wutss up??? nttn here well ya ummmm ya lets hang out sometime just call me if ur with paige or kaitlyn or something well ya im gonna go peace
1	1	hey when do you want to go see nightmare before Christmas 3D, or do you want to see 30 days of night?
3	3	hey bro. this is the first day i dindnt come to see you. i thought about you all day and i get phone calls fron james every time there are visiting hours. i really miss you and i cant wait to see you back up and around. you have no idea how hard it is for me to see you in that bed. i love you, you are family to me and i just cant stand you not being around. well i will wright soon again. love ya your bro forever.BELL bitches!!!
2	1	hey baby
2	2	Thanks for the Birthday wish last week. It's been such a hectic time, what with the Civil War taking place, and my alter ego being public knowledge, that I just plain forgot to celebrate. ----- ----- Cheers buddy!
2	2	Hey Lauren! ----- ----- I'm good ta...how are you doing? Yeah I graduated yesterday...it was a very long day but a good one. Our ceremony wasn't until 4.30pm and the previous ceremony over run..and the ceremony managed to go on for 2.5hours!!Mad. But never mind i'm a graduate now!lol ----- ----- How's your course going? ----- ----- Amy xx
2	1	Wat is ^ my lil nig wats crackin homie????
2	1	----- ----- ----- ----- This ----- is ----- SO ----- funny! ----- ----- ----- -----
2	1	woah i havent heard onyx in like 10 years. so im throwing emily watson a party next month. if your interrested space me.
2	1	im ok thanks mate, how are you? x x
2	1	Hope your having a good day!
2	1	Actually on July 4th I play on going to Disney World
1	3	yeah something fishy is going on here on myspace... apparently somebody has access to several peoples accounts and is posting these "spam" comments and such under their names... TOM NEEDS TO DO HIS JOB AND GET RID OF THESE MADMEN!
2	2	I really miss u guys!!
2	1	HAPPY BIRTHDAY!!
2	1	hey look ----- ITS TANYA AND SHELBY! ----- **points** ----- lol
2	3	hahahahahaha sorri had to laugh at u u got shut down mah nig lol jus playin
3	1	Hi I love your pix, I love you too...I'll talk to you soon!
3	1	I love your kitties!!
2	2	oh no i thought it was on the 5th i am so sorry happy b-day luv ya
2	1	yo nigga happy bday
2	1	what up duuuuude! call me, we need to catch up brotha!
2	1	Thnks 4 the invite hope to hear from you soon.
3	2	hey girl!!! Yall coming out tomorrow night??? We missed you guys last week!!!
2	2	hey sweetie sorry i havent been around a lot lately this whole thing with closing on the house is killing me. dont worry it will be over soon ill talk to ya later loves ya
3	1	hey tia i wanted to say thank you for the wonderful job you got me !!! your def. the boom.com ----- ----- ily
3	2	oooohhhhhhh LLLLOOOOOOOGGGGGAAAAAANNNN damn i miss ur drunk ass
3	1	Hey boo, just cumin through and showin my baby sum luv and respect and u need 2 call me 2, i miss u, luv ya, xoxoxo, bye
2	1	Thank you for the add and for your support. Have a good rest of the week. Happy spring time to you.
2	3	hey! why don't u just get married already!! u nver want to hang out with me anymore or even answer your phone! :( u love your bf more than me!! lol j.k it's ok, i do that too, but u need to let me know about monterrey so we can stay in the same hotel or watever, and i already got my days off of work! yay! well let me know, call me! ----- *jess
3	1	Thanks for taking the time to look at my profile, and for the friend request!!!!! ----- ----- Hope you had a lovely Xmas and have a really great New Years! ----- ----- Drop by anytime, ----- ----- Fran x
3	1	i luv u baba! cant wait for home sweet home!
2	1	HEY BRAUNDA ;-)
1	1	when are you gonna cook me some dinner!
1	1	who needs correct grammer???
3	1	You need a picture!!!! lol love ya
3	2	Hey! I MISS YOU!!!!!!!!!
1	2	man how come no one comments on stickyland oh well comment me back man
3	2	Oh my... that has to be one of the funniest and scarriest things I have seen in a while... Thanks for making me laugh and throwup at the same time... :-)
1	2	being bored u
2	1	Happy Saturday!
2	1	i'm back!!!!
2	1	whas up ladie? how u been? i havent talked to u in a while
2	1	good good, and yourself?? where are you guys now?? anything new? oh did you get a gift for your bro? ill talk to ya soon k have a good day
2	1	thnx fo da add...
4	1	ANNNNNNNEEEEEE!! ----- ----- GOT A MYYSPACEEEE! ----- ----- HELLO QUUADDD! hahah i love the quad. FOOSHO.[ghettopatsy] anyyywayyss, im very excited you have a myspace now because i can talk to you 24/8 now! HAHAH jk, but seriously, because i don't have a cellular :[ buttttttt i lovee you annne. you are my hero supremelyyyyyyyyyyy. ----- -----
3	1	gohh you are hott jacob
2	1	yea ----- i kind of make everything funner
2	1	so wutsup :D
2	2	hey cuz. so how's GA? ----- Cali is hot as a mutha....
2	1	MATT! I am in town... we should hang. soon.
1	1	whats up wit da beach trip yo?
1	2	Ur Madden Game is Trash Can Juice Clown!!! remember ur record against me is 1-1
2	2	damn that sounds boring but good in a way... me ive been up to nothing just posted you know .... where do you work at..
2	2	Yeah long time no talk, how was your vacation or what it was you did.Just up and left lydia told me huh, I fell ya, Im bout to do that shit myself in a minute.Take care
3	1	I luv all your pics. You look like u have a bunch of fun and crazy times w/ your friends! Where did u see Ricky Martin at- and y wasn't I invited! :-) Have a good weekend!
1	3	no i just hate fuckin turkey
2	1	yeah. whatd u do on such a monday. lol
2	2	Ah good sport mate! sorry thought itd be funny. Will looks particuly like a ska kid in the pic with his hat?
1	1	I'm usally in Venice Park but i reside in EHT, you?
2	1	Hi Alyssa!!
2	1	haha... its an inside joke
2	1	Yo Dew, my man...I realize I said I was game for LBGP, but unaware, at the time, that Trey's 40th was on the same day...at least I think so...must check...I'll get back to you tomorrow...6-ish...that's post meridiem...you're hearing from me either way...in a minute, bruh...
2	1	whats up cutie ----- thanks for the add comment back ----- ----- <3 michelle
3	2	mate id do her too. ill try n get her number for u. jokes!! gotta talk to tom talk bout gettin out to c u. i cudnt remember wen u sed ur sister was goin out there so i tried 2 find out from her so we didnt overlap but got no response, plus im just settlin into my new job so dnt wanna take holiday straight away. defo gotta come out there tho!! gotta see that water sprinkler in action, lol......wow
2	1	jus droppin through to show some love.
1	1	So when can i be a stromtrooper? or do i have to be a damn cloner to do that!?
1	2	Andy's EX gurl
2	2	sorry to hear that mate! just wondering if you fancied goin pinks tonight?
2	1	yeah for the most part but im not getin in trouble any more
2	1	helo stace thought i would say hello as a old school buddy x jess
2	1	Hey chic how ya been!!! what ya been up to????
2	1	hey girly u need to get some color and stuff on here lol..luv ya. ----- ~Rach~
3	1	Congratulations! I know that ya'll are excited! when are you due?
2	1	Hey jazzy.What is good ?
2	2	Diggidy diggidy JOHN, what up B. don't even act like you wanna hug from me. don't acks me. jkjkjkjkj k ----- not much going on here yet, we are going to visit the little kids at the orphanage tommorow morning. how are things in the good ole USA? I miss that mug
3	1	thanks for being my friend
2	1	i was thinking, we could actually just make a marathon of our own. maybe like a jog from your house to the wies at school. don't know if it would be funner than a real one but i'm to impatient to wait that long.
2	2	hey vball kicked my ass today how about you??haha..we better not get cut or else i will be really mad..haha c-ya tomorrow bright and early outside at 6:45..for conditioning..haha ----- <3Yssa
2	1	thanx 4 da add
1	1	same here
2	1	doritos were my affair..im completely faithful to pringles now tho :) ----- jp sed du wnt some cherries?? ----- xxxxxxx
3	1	i'm really good, getting married in two months. yeah it has been a long time haha i was just cycling through my myspace and saw yours. still working at joe's?
2	1	hey Wayno! thank you. nice to see you.
2	1	well anyhow up to 100 votes wins!! so go and vote!!!! and also this is an auto messaging thing i got... Please don't ask me for the program.. ----- ----- comment my pictures and vote for Best Action shot!! ----- 7 times!! Also comment my myspace.... And tell me how you like my site and what you would like to be changed... Also i would like it if no one posted junk on my myspace... Thanks.. Like random stuff....
