mean pos	mean neg	Comment (All)
 3	 2	Oh come on, back off junior, personally I think its time he became more aggressive on the track. Nice guys finish last,lol!!!  The rest of those drivers, and some of the fans, just sticking it to junior, because they've been waiting, for the opportunity. Simply put, because the fans love him and he is a nice guy, to nice sometimes for his own good! So I for one, loved it! Bring it on!!!!!!!!!!!!
 1	 2	More misleading software threatens users.
 1	 2	Why how very American of you. 
 1	 4	Fuck the IFPA. (have to give equal time to the Europeans.)
 2	 3	Just what the world needs, another nuclear arms race. Thing is, what seems to be complicating matters is that so many countries can claim they are merely developing alternative energy sources because of the dwindling fossil fuel supply. But nuclear is so expensive, and potentially very dangerous (remember Chernobyl and Three Mile Island?). Because of the efforts made by Big Oil over the past 30 years, solar power has never been seriously considered although it certainly deserves to be, along with wind technology. <br><br>The most worrisome factor in this whole mess is the fear that is being deliberately spread by the media and by the government. We have to stop this war machine, and not just drink the noxious kool-aid being served up on this issue. 
 4	 1	HAhahahaha LOL!
 1	 2	@ DarkShroud RE: ' ..add in a low resource usage AV like NOD32 '<br><br>And THAT is why you fail. How about installing an OS that doesn't NEED an Anti-Virus product to work properly?
 2	 3	Nice argument surfstang. Should I be surprised? No. 
 1	 1	Yep...
 1	 2	@str1fe<br><br>He's probably just a fanboy. In fanboy world, you can't talk about the opposing console at all.
 1	 1	How's life among the Amish?<br>
 1	 2	i dunno if you are talking about obama or osama. i was just playing the fool ayway. note the 711.
 2	 2	Hell no. I tried Linux for about a year and now it was pretty cool but I'm happily using Vista now. Try running Photoshop or Ableton Live on Ubuntu and let me know how that works for you. You can't do shit on Linux except play first person shooters and check your email.
 3	 1	ooh! shiny! :)
 2	 2	Actually, people will buy a car from a company in bankruptcy protection if the government or 3rd party issues a guarantee. People will not buy a car from a company that has a very high probability of filing for bankruptcy the next month. Because then their warranty is at risk of being wiped by the bankruptcy filing. I'd rather have the government spend money issuing a guarantee on the cars and then Chapter 11. It is a lot cheaper than fueling all the existing legacy costs.
 1	 3	Reversing records and tapes went out of fashion long ago. It's just mumbo jumbo. This is a childish suggestion and post at the very least. Rivals the 'FEMA Death Camp' crap
 1	 1	Why so few in the ivy league?
 1	 3	How about god damned Jimmy Kimmel? How is that man employed? He's just not funny!
 1	 2	yeah sure, keep drinking the kool-aid
 2	 2	that is a misconception. low attention span is attributed to high intelligence.<br>
 1	 2	Am I missing something here?<br>
 1	 2	the fags were really necessary.
 1	 2	So far he is going about this in the entirely wrong way. Throwing away nearly a trillion dollars is no way to start.
 3	 2	The thing is, this is great news. Our climate is healthier than we thought. Leftists, however, will be quite depressed at the news.
 1	 2	Full of old people.
 1	 2	now i really feel bad for the thousands of people they recently laid off
 1	 2	Then let this news be for her parents, not the whole world.
 1	 2	Expensive batteries killed the electric car - not GM.<br><br>By the way, GM isn't the only company to attempt to build a feasible electric car.
 1	 2	Tasteless is as tasteless admires, Captain Tasteless.
 3	 1	I've had antiwar.com bookmarked for the last few years and have found it an invaluable and informative resource. <br><br>Sure, I'll make a contribution. :) <br><br>
 1	 2	There's a reason that network is locked, Digg.
 2	 3	This story makes me happy and sad at the same time...<br><br><br>...fuck cancer
 3	 2	Most touching thing I've seen in a long time. For children diagnosed with a terminal illness, I'm sure this lends a much-needed feeling of permanence to their lives.
 3	 1	Interesting quote Miknarf... I like it 
 1	 2	I can't help but to laugh. Cops use them on anyone ranging from children to elderly people and it's not a big deal. A cop shoots himself and he goes to the hospital for his wounds and its newsworthy. <br>hah. Double standard? Never. 
 1	 3	So are MacBooks only for the rich? Do you REALLY think it's a status symbol and that you're any cooler than us leet PC people? <br><br>Think again, moron.<br><br>Don't try to use your MacBook as a basis for acting snoobish, noob. Grow a pair of balls and get a life.
 1	 1	Certificate Chains Can Be >3
 1	 2	man... again with the same weed stories on the FP. the potheads have taken over Digg. no wonder the site is kinda slow most of the time.
 1	 1	Whoosh!
 1	 2	No worries, just log on to your neighbors wifi with a spoofed mac to do illegal things online. When your done, delete the spoofed mac. Even if the cops check the log they cant trace the mac back to you assuming you don't go to any sites that require you to logon.
 1	 1	Some of the links above mention that it's in a reservoir.<br> (first link in the first comment of the thread by vroom101)
 1	 1	Right, in history, most women became pregnant before 13.
 1	 2	pics or it didn't happen
 1	 2	I think it's time to overhaul Yahoo's website
 2	 2	This is Sicko!
 1	 1	You meant C&amp;H.
 1	 1	But keep calling calling calling ok
 1	 2	He is correct about the vicious cycle that ends up, by design I will add, only marginalizing people. These types of systems and 'society' as whole cannot last for very long.
 3	 2	Great quote from Notting Hill. Patrick Norton posted the post from one of the guys on twitter. I should have submitted to digg.
 1	 2	someone had to bring bush into it
 1	 1	Sounds like a job for Raymond Kurzweil.
 2	 1	wow. how are people THAT accurate with the sniper rifle?
 1	 2	Well, I guess nothings changed there.
 5	 1	WOOT WOOT I WANNA SEE BRAD PITT AGAIN!!!<br><br>I LOVE U BRAD!!!!<br><br>>333<br>:)
 2	 2	I think I'd feel like I'd won double-time if I beat someone in-game and caused them to get mad enough to have to pay to software to kick me off the xbox for a few hours..<br><br>Not like I can't go watch a movie, play another console, play single player, go outside, read a book, go out with friends, or more..
 2	 2	I need your help keeping this link alive, those that fought and died for our country are being forgotten by those that started the war. Please Please Please help me by giving names of those loved ones that you know of that died in Iraq and Afganistan.<br>Thank you!
 1	 2	Well I guess if the whole world stands up &amp; gets pissed us fat Americans might have to also or look even more pathetic than we already do atm.
 2	 1	Those zombies had come to love what they had become. 
 2	 1	And cheap enough to use their lunch money.
 1	 1	Do it. Prove that you're hardcore.
 1	 1	I haven't
 1	 2	The worlds great problems, can all be traced to someone making a lot of money selling them weapons, or working with their leaders to steal their resources (I'm thinking of you World Bank).<br><br><br>Awwwwww I'm tellin' Wolfowitz!!
 1	 3	The i stands of its a DS idiot, same thing we've been selling for years, but now with a sh*tty camera. Enjoy wasting your money again.
 2	 3	I did, thank god America didn't choose a racist greedy old neo-confederate. 
 1	 2	I doubt there will be another strike. The basis for the original strike was a provision in writer's contracts for royalties gained by digital distribution, including DVD sales percentages (which they found to be too low and were an antiquated measurement based on antiquated production costs of VHS tapes) as well as Internet streaming and other distribution channels. <br><br>Writers were the main cause of the strike since a great deal of their money seems to come from royalties. Larry David addressed this briefly in a Curb Your Enthusiasm episode where someone asks him about Seinfeld. <br>Writers_Guild_of for more information. 
 1	 2	This was on an episode of 'All In The Family' where Archie complains to Mike that he put the toilet paper on backwards. So now in some weird subconscious way every time I wipe my butt I think of Archie Bunker.
 1	 2	IMHO: A huge part of the equation of the housing market crash that everyone seems to be ignoring is that the builders 'all' seem to be building these 'McMansions' that 95% of the people can't really afford.
 2	 1	This is on of the fatest growing engineering editorial site. TekhPoynt.Com is here is to help engineering<br>aficionado.
 1	 2	5 nominees for best actor...<br><br>1 pit with razor sharp spikes &amp; tigers...<br><br>Chuck em in the pit &amp; make em fight for the prize.<br><br>Whomever gets out of the pit surely deserves to be hailed as 'Best Actor'.
 1	 3	This is stupid as shit. Who cares that someone can play a song on a virtual keyboard, not to mention, probably the most basic shit out there next to Marry Had a Little Lamb. If he busted out some Mozart or Beethoven I'd give him props, but this is nothing impressive. Buried. 
 1	 2	Snakes are not like Dogs. As long as they keep the snake fed, all should be right. However, the first time that snake is hungry and the parents are out running errands. Oh boy. In the belly of a snake, that is. 
 1	 2	Going to the original composite photo, I think it would have worked better if they had made a 2D array of the undistorted photos rather than squeezing them horizontally for the article. The images, or at least some of them, would have still looked 'vase-like'.
 1	 2	@SkittlesUSA<br><br>Market adjustments to home prices is fine and works for just about every commodity out there. Complete crashing, like what we've seen in Detroit, is not a good thing and I don't mind the government working to make that not happen. I know two people who foolishly got adjustable rate mortgages and now can't afford them at their higher rates. Numbers would obviously have to be run, but to me it makes more sense to readjust these people's mortgages to fixed rate than to have people, who could pay a lower fixed rate, default on their loans. For those who simply bit off more than they could chew (e.g. making $50K a year, yet got a $500K loan), let them sink or swim on their own.
 1	 4	FL is stupid, why the fuck do we live here!!!???
 3	 2	Only a billion? Why do I feel that's a low estimate? Subsidies for growing farms aside, I still think it would easily surpass $1 billion. Even so, this is great news, and am glad that California can take this step in bringing attention to one simple fact: marijuana is virtually harmless.
 2	 1	And yet another reason to use Foxit reader.
 2	 2	sweet beard
 1	 1	I think you mention for people to get ready for Katrina Squared (that's Katrina^2 or 'Katrina times Katrina'). But I say it might be Katrina Plex (that's Katrina^Katrina or 'Katrina times Katrina Katrina times').
 1	 2	Reality comes crashing home sooner than you think.  in 2 months this will have a new story - For now, still laid off, and desperately need work 10 levels below my last paygrade, please please please get me a job with Mcdonalds etc.<br><br>that story however won't make news.
 1	 1	'Space is big. Really mind-bogglingly-big. You wouldn't believe just how big it really is.' (and so forth and so on)
 2	 1	have you seen that serendipitous episode of 'extras' where kate winslet says 'you win an oscar if you do a holocaust movie'? Like, it was hilariously on cue for this year's awards. So amazingly accurate.
 1	 3	oh man, that's bad.
 1	 2	and wTF is thet 150lbs go to do without at least a 5GW power source?<br><br>its not like you can shove a fusion reactor up his ass.
 1	 2	Whether you like file sharing or not, this is the begining of full internet regulation.<br><br>On Internet 2, you don't have a website, the ISPs let you rent a page on theirs, as long as you behave.
 3	 1	You betcha!
 1	 3	Ridiculous review! While reviewer acknowledges the worst parts (namely kids being blinded and maimed and then forced to beg) it then connects the movie to some obscure social issue of the moment in Indian society. I know that street kid cannot win a millionaire game show, just like I know that Forest Gump cannot be a successful athlete, businessman and a war hero. It's just a movie for god's sake
 1	 3	Unfortunately the ego of us Indians is bigger than our desire to fix our s@#t. This hoopla by some Indians is because they don't want their dirty laundry displayed in public. I've driven through these slums in Mumbai and I can assure you they are incredibly miserable enough to make a grown man cry. There is nothing desirable, artsy, cultural, or eclectic about them.<br><br>/Indian
 3	 1	haha nice
 1	 3	If the news industry receives a bailout and is beholden to the government, then it isn't a news anymore. The power of the purse concept it exactly why the founding fathers did not allow government to tax newspapers. If they cannot adapt, they have to die. I don't want them too, but this country has to stop practicing reverse Darwinism — the practice of sparing the weak by killing the strong.
 1	 2	You're giving away my rib recipe!
 1	 2	Now is the best time to get this bill through ... Cali struggling with the $$$
 1	 2	I think the address range of IPv4 is the least of our problems. That can be solved by moving to IPv6.<br>The bigger problem is going to be Domain Name Lookup (DNS) and having a human readable name for all those addresses. Already the word-like combinations for domains are pretty much exhausted and strange words appear (eg. Digg.com).<br>Assume every device has a unique IPv6 address on the internet. How are you going to remember the address of your home computer for example. It will be something like 2df8:3ebc:7c6a:b82c:6eb3:276d:75a4:3d2c when most people are lucky to remember their home phone number. MyPC.StreetAddress.MyTown.Com would be memorable and unique, but who wants to give away that information on the net.<br>DNS is global, so lookups based on 'unique' factors like your name won't work. There's most likely a thousand other who shares the same name as you. The Internet is going to need a better directory service!<br><br>
 2	 2	I believe I discovered this after failing a midterm due to Facebook distraction last year.
 1	 2	'Hey! You big meanie!!'
 1	 3	I haven't read the f'ing article but that's probably why it was raffled instead of sold. Oh the taxes are going to kill them. And in Maine if you own a home for less than two years and sell it, the state takes a hefty sum in taxes. 
 3	 1	I am on fire, yet I dance! It is Carnival!
 2	 2	then take a nap, THEN FIRE ZEE MISSILES! 
 1	 2	I see what you did there ... unfortunately.
 1	 2	Credit card companies need to get away from the static number system and either implement a electronic hardware one time password system or a non electronic passwindow one time password system. It undermines the biggest payment method funding the net.
 1	 2	Actually I do have an obscure association with television: Where in the World is Carmen Sandiego? Just not in Bollywood or sadly Hollywood...
 2	 1	'It can also rotate it's eyes to avoid predators. Or to avoid being captured by scientists.' lol...
 1	 2	it was for a second, now it's gone again .... noooooo!
 1	 1	Yea the longest running beta in the Greek alphabet.<br>
 2	 1	I demand an n-tier approach to my beer distribution!<br><br>BLL is, of course, the Beer Lovelyness Layer. And DAL? The Dark Ales Layer.
 2	 1	I Once Saw A Forklift Lift A Crate Of Forks, I Couldn't Watch, It Was Too Damn Literal 
 2	 2	Honestly the Colts don't need him. Manning can probably throw the ball to anyone. Besides Gonzalez and Wayne, don't forget the Colts have Dallas Clark, who caught some ridiculous passes in traffic this season.<br><br>What the Colts really need is to sign an every-down running back, Addai/Rhodes just hasn't been cutting it this season and if they can establish their running game, Manning and his receivers would have a much easier time moving down the field with their passing game; easier than having another solid receiver ironically.
 1	 4	Vegas sucks. All the strippers have kids and are on meth. Jobs dont pay shit. Its hot as hell. Nothing to do except gamble, catch STDs from the strippers who live next door or go boating on Lake Mead which is about to dry up. <br><br>Seriously, I moved to Vegas a few years back because of the lower cost of living. I moved in December and had to move back to Los Angeles by June. Think about that,Vegas was so crazy, the people so fucked up that I had to move to LOS ANGELES to be around normal people again!<br><br>Vegas is nothing but a pipe dream. She will always leave you broke and wanting to go back to where you came from.
 1	 1	can we get a before and after shot?
 1	 2	woh, I bet he had some seriously bad cases of the munchies.
 1	 2	 Buried for Silverlight MVC patterns website on the 1st tab.
 1	 1	I was under the impression the games brough a revenue stream with them.
 1	 1	This is a story about a web browser, which opens the door to comments about rival web browsers. 
 2	 3	Yessss!!!
 1	 2	Canada needs an apostrophe tax
 2	 2	Just downloaded and testing it. Its really fast but the interface is a rip off of Chrome and Opera. And its ported better on Windows compared to Safari 3 which was a pos. Finally in this version during installation process you can check whether you need Bonjour,Apple updater etc 
 1	 2	@farfromperfectx: No, WebKit is a browser too. It has its own executable.
 2	 2	not going to lie the shirt was probably the #1 reason i started following her. 
 1	 2	The forehead isn't big enough<br>
 1	 2	Now we just need some freakin lasers on our heads!
 1	 1	arent flow charts supposed to flow down? 
 1	 2	I'm waiting on the Chinese Hybrid. It comes with a little red book manual in the glove box and a dead dissident in the trunk. But hey, it will get 100mpg so we will forget about the minor annoyances. 
 1	 1	or Hockey!
 1	 2	@Rafikichi The dollar is not in the equation. I realize that dollars/pounds/yen are just pieces of paper whose values can be bubbles or (like the American dollar probably soon will) rapidly devalue.<br><br>Gold/silver are like currency in many ways though. They do have the advantage that, since it is difficult to print gold the market isn't likely to get flooded with gold - but many minerals and stones share this characteristic.What makes gold so special? It's all in our heads - just like every other bubble. <br><br>Land is even more difficult to print than gold. It grows more scarce with increases in population. Houses often come with land and represent a significant amount of labor. If one owns a home with a value of 'x' they will enjoy far more benifits than a person who owns a sum of gold with an equal value. The housing bubble was dumb but not as dumb as the gold bubble. <br><br>I'm not saying buying gold is necessarily stupid - you can get very rich off of bubbles as many did with housing - just be aware that they pop.<br><br>Also wealth is destroyed. Depreciation, vandalism, consumption (eg. food), and reduction in number of services provided all destroy wealth. I believe what you are getting at is that wealth doesn't instantly evaporate unless ICBMs are launched. It is important to be aware that these factors do erase wealth because as a recession or depression wears on they will force some gold owners to cash in their investment to replace other assets. This will cause gold to start consistently losing value. This will cause a loss of confidence in the bubble - then it will pop.
 1	 3	Burried: Inaccurate
 1	 2	That is simply impossible MWeather.<br>Sorry to tell you this, but that shit you so love to buy will disappear after legalization... You will be stuck buying the high quality weed, cheaper than the high quality costs now. Oh what a shame. =P<br><br>Good luck finding any dealers willing to compete with legal business by selling shit.<br>Just grow your own if you don't like the tax. You DO have that option.
 1	 2	Where are you from? I'm just trying to get an idea of what states are for and against hybrids. <br><br>Also, you seem to have completely missed the point of hybrids all together
 1	 4	3 words<br><br>'This is bollocks'.
 1	 2	That is what happens if they do too much i386 ASM and Windows hacks in fact. 
 1	 2	This was not awkward in the least bit. For those diggers that are obviously confused:<br><br>The only part that was awkward FOR ME was watching McCain bumble his way through that long winded question. Good freakin lord, it's like getting stuck talking to a Walmart greeter! That said, I'd be like that too if I knew I were being recorded o_0
 1	 3	Are you twelve? I doubt you even HAVE a cell phone, judging by your sentence structure and facepalm-inducing comments about Verizon.
 1	 2	i was for sure someone in the KKK would have done something, i'm not racist, im just not that crazy but im working on it.
 1	 4	how about we begin the war on the police. Cannot win but we lose all of the wars anyway. America looses all of the wars it starts. Damn the police suck!!!!
 1	 2	They banned it due to the presence of the imaginary global liberation front conducting terrorist activities in china.
 1	 2	It sounds like in Ms Krause's case they won't make any money. Maybe they thought it would be a big bust and worth the money. I dunno.<br><br>In a drug bust, the property of the one busted, or unclaimed property found at the site, or even the land itself, can be forfeit. It depends on a million things, but the basics are if there's a criminal conviction in drugs, then it opens up the money game. This may only be with felonies, which may go toward Ms. Krause's words about the sheriff expecting 500 plants instead of her 24.<br><br>Anyway, assuming many things:<br>* Bust somebody and later there's a conviction<br>* The county then sues the (new) felon in civil court using the criminal conviction as evidence<br>* Based on that evidence, the county gets the land, the car found there, etc.<br><br>It's very big money. While drug cases have special provisions to make it easier for the government to get the goods, it can also apply to other crimes. Such as if somebody robs a bank, the county can sue to get the car that was used in the crime. Otherwise, the car would (should) be returned after the case is over, even if the person is convicted.<br><br>For drug cases, many times law enforcement is able to find a boatload of cash. Not for Ms Krause's 24 plants, but if they find a briefcase full of money, the county sues, gets the cash, and then they buy more ambulances, firetrucks, police cars, oak desks for the city counsel, etc.<br>
 1	 1	Douche.
 1	 3	Yes, it's even funnier when you completely misinterpret it. Do you honestly think what you said is the truth? The content is copywritten, not the format the content is stored in.<br><br>If I own the copyright to 'X' which by default comes in format 'A' and you take 'X' and distribute in formats 'B', 'C' and 'D' I still own the copyright.<br><br>Your misguided interpretation would essentially mean all copyright law can be removed simply by continually changing the packaging, which it can not.<br><br>Whats really funny is the two other idiots who dugg you up thinking you know what your talking about.<br><br>//IANAL , BIDGTLS
 2	 1	if you had xkcd in the title you will get more diggs
 3	 1	haha you made my day
 1	 1	cal-b<br><br><br>*cal-bad*
 4	 1	I think it's really awesoome.
 2	 1	Resin Dogs featuring N`FA along with Phrase and Alexx The Kidd will rock Melbourne Zoo this week for the final installment of Roar Sounds.
 1	 2	You can have them back but we converted them to buries. You may have accrued interest.
 1	 4	This is irresponsible. People suffer from SERIOUS PSYCHOLOGICAL ILLNESSES and you're telling them to take some bullshit herbs? When this doesn't work and they kill themselves I'm sure the author will feel great about themselves. I'm sure it's fun to be apart of the whole new age movement, but ignoring real problems so that you can avoid those evil pills and that evil therapy for people who have REAL MENTAL CONDITIONS so that you're nonconformist is wrong. <br><br>There's a difference between feeling blue and unipolar depression. 
 1	 3	I'll believe it when I see it. <br><br>And no fair if you move them to another country, or change the name of the country, or any other bull. 
 2	 2	Sorry I don't fall into Digg's 'Weed is the number one cureall!'.<br><br>I'm all for the legalization of weed, and perhaps passing it off as a medicine is a good way to make it more acceptable for the mainstream, but really now, do you think it's a good idea to give cannabis to patients who could easily become depressed, depersonalized, or psychotic just to prove a point? Why do this when we already have many drugs that work GREAT in conjunction with therapy? 
 1	 2	how do they go the other way? cant zipline uphill.<br><br>unless youre on some pure colombiano whiteness
 1	 2	Slumdog millionaire soundtrack is the most bought out album of 2009 with no competition. They all sound like same romance and rich.
 1	 3	LOL at the Obama supporters who are now justifying war because they can repeat the mantra that it's ok to increase the fighting in Afghanistan because that's who attacked us.  Sheesh...  you're being played people. War is profit. You just elected someone who will keep the war machine running.
 1	 2	I don't believe in politics
 3	 1	Peaches is great. My friend and I listened to all of Teaches last night.
 1	 2	Steve jobs will eat your soul with his goatee.
 4	 1	Magnificent!
 1	 1	'Last week I asked him if he thought it was annoying having to use the actual click-button to click everything rather than tapping the touch-pad.'<br><br>System Preferences -> Trackpad -> Check the 'Clicking' box under 'Gestures'<br><br>Or, on the new ones, you check 'Tap to Click'
 3	 2	I'm goin' on safari, motherf***er. SAHFAAARI!!<br><br>one of my all time favorites
 2	 2	It's funny because there aren't.
 2	 3	Congratulations. That's the most stupid thing I've heard all day
 1	 1	Radio this morning was saying that the 'Oh God' was coming from Chris Matthews.
 1	 2	Why would you want to compile a program on a phone? The developer cross-compiles it on his computer and distributes a binary. Since it will be an uniform software platform, there will be no need to compile locally in any way. This has worked for ages on CE devices such as the GP2x, Nokia 770/N800/N810, Pandora, Android, LiMo phones, etc.<br><br>Just because you can compile if you want doesn't mean you have to. Case in point: you CAN compile Firefox on your Windows PC. How many people actually do that?
 1	 2	That's already pretty clear. If you're a membership of the GOP leadership, then what's important is promoting the 'right' ideology, not trying to keep Americans from starving to death.
 1	 2	Ahh but their argument is that it didn't. <br><br>You should have went out and bought all their overpriced commercial bullshit too. Why don't you own the DVD, the posters, the special features, the toys, the socks, the soundtrack? <br><br>They just need to accept that nobody wants that crap anymore. They are pitching a product nobodies interested in, that's why they are losing money.
 3	 1	i lold
 3	 1	Great post, I am definitely going to try this when our baby comes!
 1	 3	Hey, that shit isn't music!
 2	 2	I couldn't decide whether or not her accent was attractive or annoying. What's the general consensus?
 4	 1	yes, it's really cool
 1	 2	lolwat<br><br>dammit steger beat me to it
 1	 2	Yeah, just like a socialist to decide what their employees can do with government property.
 1	 1	And pills.
 1	 3	Why wait all this time? I bet if it wasn't for the internet he would not have help these kids. He makes 70Million pounds and only spends 20grand each. This makes him a scumbag because it had to take a public outcry for him to do anything. Sad person. And hes using them by making it public that hes helping them.
 2	 1	You should try listening to her music. Start with Vespertine and go from there.
 1	 1	Darwin!!
 1	 1	Is that a DARTH VADER statue in the foreground ??
 2	 2	Still gives us a lot of time since they are very far away and gravity travels at the speed of light and is subject to the inverse quare law. We only need worry about our own black holes.
 1	 4	No, Americans didn't you fucktard. Ford applied the assembly line to the car and mass-produced it. Karl Benz invented it YEARS before Ford even touched a damn car.
 1	 1	How many of you immediately entered 46368 ÷ 365 = ?
 1	 1	What do doctors wear?
 1	 2	'try and find aggressive file-sharers that are uploading gross quantities of copyrighted material,...'...'<br><br>Be careful. <br><br>There is a large quantity of copyrighted works that are shared legally.<br><br>It isn't status of the work, but permissions that matter.
 1	 2	I think I just blue myself over this.
 2	 2	It's a well known fact you can't take pictures of many government buildings, in MANY countries including the United States. And second, as previously stated, the Federal Reserve is a private corporation. But things get tricky with its involvement with the government. So let me explain, in particular with the Federal Reserve Police:<br><br>Federal Reserve Police are Federal Law Enforcement Officers to protect and safeguard the premises, grounds, property, personnel, including members of the Board, of the Board, or any Federal Reserve Bank, and operations conducted by or on behalf of the Board or a reserve bank.<br><br>So yes, Federal Reserve Police are FEDERAL OFFICERS and have the rights as such. Don't believe me? Check out United States Code Title 12 Chapter 3 Part II Section 248(q)
 2	 3	Qwest was the only company to say 'fuck off' to the illegal wiretapping of Americans. Gee wonder why he was pursued. 
 1	 3	I see you are practicing the most well practiced freedom in America: the freedom to do nothing and bitch. 
 1	 2	Obama has nothing to do with this. Just like Bush had nothing to do with it.
 1	 2	I've waited long enough. I'm buying a fucking SHAM WOW RIGHT NOW.
 2	 2	I think legalizing coke would indeed be taking it one step too far. It's just too addictive, it destroys lives.<br>Still, legalizing weed would certainly take a huge chunk out of their profits.
 3	 1	Very sleek.
 2	 3	I did not realize that your dumb, terrible sense of humor was shared by everyone! Guess I was just laughing at the show because it's trendy!
 2	 2	Murder involves a victim, drug use doesn't. Drug use is a consensual crime
 1	 2	>-- Jealous.
 1	 1	Dey wana wanga?
 2	 1	You win.
 1	 3	If you've spent more than 5 seconds on Xbox live you know that it's a cross between 4chan and a neo-nazi site. Who gives a shit what those clowns think.<br><br>More than likely the only reason she was banned was because Microsoft tends to blindly ban people who get 5+ complaints against them for anything... hell they could say she was cheating and get her banned... not like they'd check... <br>
 2	 1	...and for the record, im bisexual
 1	 3	they should ban themselves, because xbox is gay
 1	 2	Rush certainly didn't start the Messiuh stuff. Obama's supporter did in the way they treat him and it perpetuates to this day.
 1	 2	I'd hardly call $360,000 'cheap.'
 1	 3	I feel bad for the poor saps that work in the malls and shops that have to put up with that B.S.
 2	 2	Well-that was two days ago, now Obama is at about 80%. Don't think Bush made it there until 9-11. Don't forget last night on the monitor Obama actually was scoring better with Republicans than the Democrats. So dream on-chicky's.
 2	 2	Don't you find it ironic how sometimes the best changes occur during crisis? If the depression never happened, we may not have social security.
 1	 1	imagine if katie couric was black.
 1	 1	I don't even know what we're talking about but I can hear it
 1	 1	does hay count?
 1	 1	Uh, so what about Mark Texiera who signed the biggest offseason contract with the Yanks for 8 years/180mil?<br><br>Did I miss something in the article?
 2	 2	It's not spam, what they're talking about (except for the articles that take partisan jabs which I don't digg) is quite important in regards to civil liberties.
 4	 1	What a great introduction, finally someone said what's needed to be understood by everyone. Dugg.
 2	 1	this is a better view
 1	 2	AGREED!<br><br>These Libtards think that because Bush got his Bailout (which i was against) then Obama gets one too!<br><br>Its like a fat kid crying for ice cream because the other fat kid got some.<br><br>but its unhealthy for both of them!!!<br><br>Kindergarten LOGIC!
 2	 2	yeah. it really makes you think. it makes you think that you dont think.
 2	 3	That's some mighty good detective work! Somebody get NicoNicoNico a gold star. <br><br>UPDATE: You are an idiot. <br><br>Thanks dick.
 2	 2	So what if a republican get a bit of stick from the press over a deliberate misinterpretation of what he said?<br><br>Fox news has been doing that to Democrats for the last 9 years. Karma.
 1	 2	threesome ?<br>bestiality ?<br>redeye ?<br>straps/harness ?<br>cute fuzzy pets ?<br>diversity ?<br>rugburn ?<br>voyeur in background ?<br>
 1	 2	It was at the AGM. Considering they are already being investigated about potentially not disclosing enough information, I doubt they would lie at the AGM.
 1	 4	Sorry, but this is just fucking wrong! <br><br>Whether I hate or love Microsoft, this is just not on, and I would say the same if it was Nintendo, Sony or even God (although tbh, God probs thinks lesbians aren't though lol) 
 1	 2	See fungie5's response for some of the reason they don't do this. Basically the shuttle parachute works because it only has to safely slow the plane from a pretty slow speed that is just above the minimum speed the shuttle can 'fly' at. It only has to work in one orientation to the horizon (horizontal nose forward). And the shuttle frame is built like a mac truck compared to an airplane that is built like a bird. There is only one place the frame of an airplane could possibly withstand the forces generated by a parachute deployment, and that is at the root of the wings on the spar. Not an ideal placement for a parachute.
 2	 2	As sick as it sounds, it would be a job and she would be better able to provide for her kids. She has some major mental problems, but hey at least it is not tax payers money.
 3	 1	Now THAT'S comedy.
 2	 2	no problem with hearing it :D <br>16 years old
 2	 3	It's one thing to copy minor or common features not available for Macintosh browsers. I'm fine with that.<br><br>The problem is when Apple rips off a feature and pretends they are the ones who thought of it in the first place. On the feature list, they claim they are the first browser to pass Acid3 compliance. No, they are using the Webkit engine which passed on the same day that Opera's engine passed as well. They say they are the first browser able to integrate with RSS feeds. Actually, Opera and Firefox both have been utilizing RSS technology long before Safari implemented that feature.<br><br>Those are only several examples of their hubris but there's about a dozen more of these white lies spread throughout their marketing. I'm ok with feature copying as a form of flattery, but Apple has a bad habit of misrepresenting the facts to make it look like they were the innnovators when in actuality they are just pissing on the shoulders of giants.
 1	 2	Sorry about the pic, the editor didnt find an Iranian Facebook user over AFP and then choose one from Jakarta!<br>So you may know Iranain females (who most of the hate obligatory hijab) dont wear such ugly, black hijab in public!
 1	 2	How is this a witch hunt? It's not a witch hunt to investigate criminal activity we know occurred. Even Bush and Cheney have admitted to torturing prisoners. So where's the witch hunt, Republithug?
 1	 1	leukodermia for all!
 1	 2	Let six hundred thousand tonnes of flowers of sulphur bloom !
 1	 2	What's your point my mid range rig wouldn't break a sweat trying to render it.<br>4850<br>Athlon X2 @2.5<br>4 gb<br>Vista 64
 2	 1	If you'd include the stripper pole to go with that lap top you'd probably stand a chance of getting the money since you'd be creating jobs by hiring strippers.<br>/s
 2	 2	I don't know what you're talking about. His example is so widespread, it might as well be considered standard industry practice.
 1	 3	I think my head just exploded. Karl Rove, KARL ROVE, is accusing someone else of twisting the truth to further a political agenda.
 2	 2	See? You just added 'decent story' into the mix. That, IMO, is critical for a game to get a high score. Great graphics can only take things so far. After a while you get tired of watching the same actions happening over and over again. The story is what keeps you coming back to finish the game.
 2	 2	Good idea, yes, but how would you stop people from coming and not paying in the long run, without affecting your budget? Maybe 5-10% will overpay - the rest will underpay. I wish them luck anyway. 
 1	 2	I'd like to know what is racist about having black people in africa.
 2	 3	Arrested Development was one of the worst shows that I have seen in the last few years. Even if the Simpsons aren't as good as they once were, they still are more fun than watching Arrested Development.
 3	 1	I like money.
 1	 2	Do you even know what true racism is? how is watermelons racist, it's not it's a stereotype..there is a huge difference.
