content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
@KuroiDaiyamondo I recognized Bomi cause she\u2019s my 2nd fav... <3 btw\u002c if I\u2019ll ever marry Hoya\u002c i\u2019ll buy him a YoonJae dog... *.*	1	neutral	0	0	0	1	1	0	-3.418	3.275	0	0.76953125	1	-0.265625	neutral	0	0	1	-1	-2.259	positive	0	0	5.244	1	1	1
And the new Tomb Raider has been given a release date\u002c roll on March 5th.	0	neutral	0	0	0	0	0	0	-2.102	4.099	0	0.23199796676635742	0	-0.19139856108813547	neutral	1	0	1	-1	-1.063	neutral	0	0	4.271999999999999	0	0	1
Just got back home. Tired. Hopefully I can \u2019walkkkkkk\u2019 for World Walking Day tomorrow. See you at Putrajaya :)	0	positive	3	1	1	0	1	2	-0.7889999999999999	2.4960000000000004	-2	0.9138799887150526	0	-0.12646484375	positive	0	1	0	-1	-2.51	positive	0	0	3.837	0	0	2
It is a big day in Henryville as students displaced by the March 2 tornadoes finally return to class at their new... http://t.co/LVrLtx2e	1	neutral	0	1	1	0	1	1	-6.388	2.247	0	0.30989837646484375	1	-0.37501537799835205	neutral	1	0	2	-1	-2.54	neutral	1	1	5.779	1	1	1
Australian Directioners! Up All Night Tour DVD will be posted tomorrow\u002c you guys should be getting them some time on Friday or so.	0	positive	1	0	0	0	1	0	-3.802	4.039	0	0.60302734375	0	-0.0029296875	positive	0	0	0	-1	-0.611	neutral	0	0	4.181	0	0	2
Dee Dee Ramone\u2019s exhibition of visual work opens tomorrow! Dee Dee & Shepard Fairey prints for sale at the opening! FRIDAY 8PM-11PM	0	positive	0	0	0	1	1	0	-1.441	5.268	0	0.07867463701404631	0	-0.21875	neutral	0	0	0	-1	-1.19	positive	0	0	6.446999999999999	0	0	2
Big Redd\u002c Young Savage and Reed Dollaz will be on stage tomorrow night! Philly it\u2019s Going Down!!	1	negative	1	1	2	0	2	1	-0.591	3.0759999999999996	0	0.22767020761966705	1	-0.38671875	neutral	0	1	1	-3	-0.931	positive	0	1	3.9550000000000005	0	1	2
@David_MD1 free trial of NBA league pass until nov 7th check it out on http://t.co/slVLa2Ky	0	neutral	1	0	1	1	0	1	-1.9769999999999999	2.201	0	0.230192865376182	0	-0.049259185791015625	neutral	0	0	1	-1	-0.7899999999999999	neutral	0	0	1.4500000000000002	0	0	1
@teensara Hahaha Did you see how upset AJ was during the Susan G Coleman segment on Monday :/	0	negative	0	1	1	0	0	3	-6.093	4.811999999999999	-2	0.032776474952697754	0	-0.05858039855957031	neutral	1	1	0	-3	-3.205	neutral	0	1	1.812	0	0	2
Check out some live jazz music from David Taylor and Tom Ogunribido today from 12-2pm in the LPC Student Center 2nd floor dining area!	0	positive	1	0	0	0	0	0	-1.3079999999999998	4.986999999999999	0	0.7878549107117578	1	-0.002384185791015625	positive	1	0	2	-1	-1.024	neutral	0	0	6.994999999999999	1	0	2
@BBCR1  @thewantedmusic arrw how cute is AJ and the boys #IFoundYou ready to be downloaded on sunday! x	0	positive	2	0	0	2	1	2	-1.083	4.212	0	0.5938720703125	0	0.0	positive	0	0	1	-1	-0.30400000000000005	positive	0	0	4.252000000000001	0	0	2
Lazy Sunday Paul Pierce Is Lamar Odom really going to the D League ?http://t.co/ERtEfV6t	0	negative	0	1	1	0	0	0	-1.799	3.363	-1	0.609375	0	-0.3125	positive	0	1	1	-2	-0.798	neutral	0	0	1.963	0	0	1
#Vbnss Daily Digit: Exchanges lost $1 mln a day - Oct 31 - NYSE\u002c Nasdaq\u002c and the CBOE each lost about $1 million in ... http://t.co/k7Zh7sgC	0	neutral	0	2	2	0	1	0	-2.639	3.1330000000000005	-6	0.0654296875	0	-0.60302734375	neutral	2	2	0	-1	-4.651000000000001	negative	0	0	3.5549999999999997	1	0	1
Slept for about 11 hours. I seem to be in quite an odd mood. Ah well\u002c @SoundersFC in play offs tonight (2am) and Jack White on Sunday!!!	0	positive	1	1	1	0	1	0	-2.586	3.2419999999999995	-2	0.4246829747578431	1	-0.5235691666603088	positive	0	0	1	-1	-4.539000000000001	negative	0	0	7.246000000000001	1	0	2
Tryna get this math lab out the way! Half tonight then half tomorrow.	0	positive	0	0	0	0	1	0	-1.867	0.896	0	0.038150788270286284	0	-0.08050918579101562	neutral	0	0	0	-1	-3.201999999999999	neutral	0	0	2.5940000000000003	0	0	2
Stevie from Stevie TV inspired my look for the party... I can\u2019t wait to go jet black!	1	positive	0	0	1	0	1	2	-0.365	5.433	0	0.9689636808034265	1	-0.21802431344985962	positive	1	2	1	-1	-1.659	positive	0	0	4.396999999999999	1	0	3
Gadkari on attack mode\u002c says ready for any probe: BJP president Nitin Gadkari on Wednesday took on the Congress ... http://t.co/4t4Zq7eg	0	negative	1	1	1	1	1	0	-5.608	2.444000000000001	-1	0.09375	0	-0.2530517578125	neutral	0	1	1	-3	-2.285	neutral	1	1	1.581	2	1	1
the lovely @GBarlowofficial is apparently coming to St David\u2019s Hall in January. SWOOOOOOOOOOOOONNNNN	1	positive	1	0	0	1	2	3	-0.092	1.5350000000000001	0	0.9140625	1	0.0	neutral	1	0	1	-1	-1.5579999999999998	positive	0	0	4.963	1	0	2
Do not be afraid to be saints. Be open to the Lord so that He may guide you in all your ways. [Bl. Pope John Paul II http://t.co/81wjKNxH	0	negative	1	1	1	0	0	0	-3.874	5.732	-2	0.34423828125	0	-1.34372653473838	neutral	0	3	3	-4	-3.0730000000000004	positive	2	0	4.32	2	1	1
Marvel\u2019s Phase Two Kicks Off with \u2019Iron Man 3\u2019 Trailer on October 23rd:  Briefly: If Halloween i... http://t.co/qVLb0q9z -danferguson.me	0	neutral	0	0	0	0	0	0	-1.037	2.854	0	0.0322265625	0	-0.38525390625	neutral	0	0	0	-1	-1.626	neutral	0	0	1.588	0	0	1
hoping Rob Elliot gets his chance too\u002cas much as I love Harper\u002c he was clearly off pace on Monday\u002cKrul would have seen us win 2-0 #nufc #UEL	1	positive	2	0	1	3	0	12	-6.325000000000001	3.3320000000000003	-2	1.138427734375	1	-0.8847074508666992	neutral	1	1	1	-1	-2.203	positive	1	1	2.699	0	1	3
@Kingmonkey70 It seems right back is a problem at the minute. Shotton was awful on tuesday.	0	negative	2	2	2	1	0	0	-3.4479999999999995	0.28700000000000003	-5	0.26025390438735485	0	-0.08428126203580177	negative	2	2	0	-4	-3.251	negative	1	1	2.067	0	2	1
i spelled dongwoo\u2019s name as songwoo.. omg\u002c who the hell is songwoo? the 8th infinite member???	0	negative	0	1	1	0	0	0	-3.759	2.739	-4	0.03234100341796875	0	-0.5703125	neutral	1	1	1	-2	-0.911	negative	1	1	1.101	0	1	2
I\u2019m ready to defend the 3 stars & a sun! Happy birthday sir Francis M!  http://t.co/MBEGD9a7	2	positive	4	0	0	2	4	3	-1.932	6.122	0	0.45703125	3	-0.12109375	positive	0	0	5	-1	-0.467	positive	0	0	8.855	3	1	2
Just read an article...E L James is writing a 4th book in the 50 shades series	0	neutral	1	0	0	0	0	0	-0.605	2.8420000000000005	0	0.1817626953125	0	-0.1875	neutral	0	0	0	-1	-0.218	neutral	0	0	2.84	1	0	1
@direkmark @jhaneen30  One of my 1st music videos in the 90\u2019s is \Bad Blood\ of @SuperElmo \u2019s dad .  An AIDS awareness video of Francis M.	0	negative	0	0	1	0	0	0	-0.921	4.359000000000001	0	0.36376953125	1	-0.125	positive	1	0	1	-2	-1.484	neutral	0	0	4.667999999999999	0	0	1
#Entertaining football at White Hart Lane\u002c just the dosage i needed on a rainy Saturday afternoon.	0	neutral	3	0	0	1	3	2	-5.4319999999999995	3.2670000000000003	-1	0.703857421875	3	-0.34388166666030884	neutral	1	0	3	-1	-1.5219999999999998	positive	0	0	5.438	1	0	1
All you need to know about the ref for Sunday\u2019s game\u002c Martin Atkinson: http://t.co/CSzbm2jG? Sunderland v Newcastle #NUFC #SAFC	0	neutral	0	0	0	0	0	0	-7.1690000000000005	2.1870000000000003	0	0.42657470703125	0	-0.083984375	neutral	0	0	0	-1	-0.958	neutral	0	0	0.49999999999999994	0	0	1
RW @WireShire US: Sen John McCain called Monday for US to begin another war with airstrikes on Syria - Breaking News Buzz	0	negative	0	1	1	0	1	0	-9.552	4.386	-2	0.0859375	0	-0.23046875	neutral	0	2	1	-3	-2.234	neutral	1	0	3.8129999999999997	0	2	1
Only 2 non-Chase drivers in the top 10 -- Kyle Busch in 4th and Mark Martin in 8th.#NASCAR	0	neutral	1	0	0	1	1	2	-1.391	2.422	0	0.00799560360610485	0	-0.007816314697265625	neutral	0	0	1	-1	-1.41	neutral	0	0	1.9629999999999999	1	0	1
@DribblePasShoot ouch. Yeah\u002c seeing the Lakers tomorrow will likely be enough. Lol	0	positive	1	0	0	1	1	3	-3.5349999999999997	1.9089999999999998	0	0.0977783203125	0	-0.234375	neutral	0	0	0	-1	-2.486	neutral	0	0	0.9140000000000001	0	0	2
Gonna write this paper tonight\u002c turn it in\u002c and not look back at it because I get to go home tomorrow so IDC.	0	neutral	1	0	0	0	1	0	-2.837	1.024	0	0.3309667976718629	0	-0.6875	negative	0	0	0	-1	-4.563	neutral	0	0	2.072	0	0	1
Please remember that the deadline for the 1st Quarter Box Tops for Education and our Trash for Cash fundraiser is... http://t.co/cKL5wjmp	0	positive	1	1	0	1	1	3	-4.224	3.1790000000000003	0	1.1232757568359375	1	0.0	neutral	1	1	1	-1	-1.708	neutral	1	1	2.737	1	1	2
Top pct of rushing plays: SEA 54.70%\u002c HOU 51.84%\u002c WSH 51.07%\u002c BUF 47.92%\u002c SF 47.85%... #Bears are 9th with 47.04%	0	positive	1	0	0	1	1	2	-0.9770000000000001	2.614	0	0.0	0	-0.031253814697265625	neutral	0	0	2	-1	-1.572	neutral	0	0	2.252	1	0	2
Work done for the week\u002c off the Spurs tomorrow	0	neutral	0	0	0	1	1	0	-0.455	0.6319999999999999	0	0.007873855764046311	0	-0.38525390625	neutral	0	0	0	-1	-1.621	neutral	0	0	2.111	0	0	1
Weak D and a penalty set up a short TD run for Eastern.  \u2019Cats 17-14 with 2:08 left in 1st half.	0	negative	0	2	2	0	0	0	-3.299	2.051	-4	0.077115997672081	0	-1.1247134627049533	neutral	1	1	0	-2	-3.173	negative	0	1	2.692	0	1	1
Good win for NUFC. Nine changes to Sunday\u2019s team and still doing well. Got to keep this going now. #nufc	1	positive	2	0	0	3	1	7	-4.578	2.3480000000000003	0	1.0946297087222339	1	-0.3882427215576172	neutral	0	0	1	-1	-1.631	positive	0	0	2.604	2	0	2
Baby stroller sale: Safety 1st Boost Air Protect Booster Car Seat\u002c Dixie with cheap coupon code http://t.co/9SQzUYfV	0	positive	2	1	1	2	0	3	-4.444	1.8559999999999999	0	0.2578125	1	-1.0390625	neutral	0	1	2	-1	-2.92	neutral	0	0	3.022	0	0	2
Men\u2019s latest bedroom worry: \u201950 Shades\u2019: E L James\u2019 \u2019Fifty Shades of Grey\u2019 may be supercharging the sex-drives o... http://t.co/bUdnfyFz	0	negative	0	1	1	0	1	0	-0.455	3.585	-4	0.3516845703125	0	-4.8828125E-4	neutral	1	1	0	-4	-0.7260000000000001	negative	0	0	2.6969999999999996	0	1	1
Mtn is acting like a bitch\u002c Eskom e tsere mabone. Mxm it really is a Monday hey	0	negative	1	0	0	1	0	2	-3.2909999999999995	1.4369999999999998	0	0.82080078125	0	-0.125	neutral	0	0	0	-2	-1.837	negative	0	0	1.2720000000000002	0	0	2
JETT LOUNGE THURSDAY NIGHT!!! it\u2019s gonna be HOT!!!  come party with me and Kenny Smoove  he is one of the hottest Producers and many more!!!	0	positive	1	0	0	2	0	0	-2.311	6.642999999999999	0	0.06708431243896484	0	-0.04211854934692383	positive	0	1	0	-1	-1.228	positive	0	1	9.230000000000002	0	0	2
##$$## Black Friday Deals Canon EF 70-300mm f/4-5.6 IS USM Zoom Lens with Hoya UV Filter + Hood + Accessory Kit for ... http://t.co/yykYkq2Q	0	neutral	0	0	1	0	0	0	-2.5580000000000003	5.479	0	0.0703125	0	-0.12720400094985962	neutral	1	2	0	-1	-1.159	neutral	1	1	5.265000000000001	0	1	1
Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please	0	positive	3	0	0	3	0	3	-2.009	3.9619999999999997	0	0.5546875	2	-0.1328125	neutral	0	1	2	-1	-2.4859999999999998	positive	0	1	7.6030000000000015	2	1	2
Trifecta will be performing at the 19th Green in Jeffersonville IN on Thursday Sept 6 @ 8pm!  Come join the party!	0	positive	1	0	0	0	0	1	-0.082	3.6159999999999997	0	0.035346031188964844	1	-3.96728515625E-4	positive	0	0	2	-1	-1.286	positive	0	0	6.993	1	0	2
@bionikbrainklla i\u2019m going to be in Brownsville tomorrow	0	neutral	0	0	0	0	1	0	-0.092	0.0	0	1.220703125E-4	0	-0.21875	neutral	0	0	0	-1	-0.45699999999999996	neutral	0	0	0.9630000000000001	0	0	1
Someone\u002c lets go to the Marijuana March at Little Five Points on May 5!!! Coalition for the Abolition of Marijuana Prohibition #Protest	0	negative	0	1	2	0	0	0	-3.2809999999999997	3.2809999999999997	-2	0.06323247963155154	0	-0.3491363525390625	neutral	0	2	2	-2	-2.2439999999999998	neutral	0	0	3.4840000000000004	0	0	2
2nd day of #VINOOMANKAD U19:(ODI): Haryana\u002c Kerala\u002c Andhra\u002c TN\u002c Mumbai\u002c Baroda\u002c UP won their matches against J&K\u002c KAR\u002c Hyd\u002cGoa\u002c MH\u002cBaroda\u002cUP	0	neutral	0	0	1	1	0	3	-1.6340000000000001	0.9239999999999999	0	0.1171875	0	-0.15625	neutral	0	0	0	-1	-2.941	neutral	0	0	1.748	0	0	1
...move the remaining teams to the D leagues\u002c champion\u002c moves up to the 16 team league & the 16th place team is bumped down to the D league	0	neutral	0	1	1	0	0	0	-4.211	3.372	0	0.10171271837316453	0	-0.5	neutral	0	0	2	-1	-2.3049999999999997	neutral	0	0	3.5639999999999996	2	0	1
Physics professor just extended our assignment from 11:30 tonight to 11:30 tomorrow...I guess he isn\u2019t the only one drinking. #profgetcrunk	1	neutral	1	0	0	0	0	0	-1.069	0.9710000000000001	0	0.184814453125	0	-0.0859375	neutral	0	1	2	-1	-4.306	positive	0	0	3.1249999999999996	1	0	1
Muchoforex New Post - Utilities Stocks\u002c Including Kinder Morgan\u002c Making Big Moves on August 17.... Read it now at http://t.co/uoyBzmak	0	neutral	0	0	0	0	0	3	-0.843	3.436	0	0.30684661865234375	0	-0.004150390625	neutral	0	1	2	-1	-2.168	neutral	0	0	3.1400000000000006	0	0	1
Timmonsville\u2019s Bubba Huggins endorses TOM RICE in the June 26\u002c 7th Congressional District Republican primary RUN... http://t.co/js7yKCmo	0	positive	0	0	0	1	0	2	-7.877	2.549	0	0.129850372672081	0	0.0	neutral	0	0	1	-1	-0.278	neutral	0	0	3.5470000000000006	0	0	3
SPC is bring Giuliana and Bill Rancic for Breast Cancer Awareness month on October 30th in the GC Ballrooms for a FREE event! Check out...	0	positive	1	1	1	1	0	1	-1.091	5.2299999999999995	-1	0.5373218067688867	0	-0.3305091857910156	neutral	1	1	0	-1	-1.992	neutral	1	1	4.655000000000001	0	1	2
I just found out that it\u2019s his birthday last Thursday.. :/  ....  Belated Happy Birthday Francis M.. :]	2	positive	2	1	1	1	3	3	-1.831	5.1530000000000005	0	0.6276537179946899	4	-0.15863418579101562	neutral	0	1	4	-1	-1.301	positive	0	0	6.698	2	0	2
Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://t.co/men0DloH	1	neutral	0	1	0	0	2	0	-1.705	2.7170000000000005	0	0.996124267578125	1	-0.4375	neutral	0	0	1	-1	-2.835	negative	0	0	6.01	2	0	1
Arkansas State 3\u002c UL 0 (10:29\u002c 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns	0	neutral	1	0	1	0	0	0	-6.949000000000001	2.422	0	0.040023863257374614	0	-0.357757568359375	neutral	0	0	0	-1	-1.212	neutral	0	0	2.2710000000000004	0	0	1
@fashionablylost Penny Dreadful is a Record Breaker is out in March\u002c just in time for World Book Day! x	0	negative	1	1	1	0	2	0	-3.786	2.731	-3	0.437591552734375	0	-0.6913490295410156	positive	1	1	0	-4	-2.8260000000000005	positive	1	1	3.7330000000000005	0	1	2
I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.	1	positive	1	1	0	0	1	2	-4.907	3.639	-4	0.5113525390625	1	-0.9482421875	negative	0	2	1	-2	-3.744	positive	1	2	3.0959999999999996	1	0	3
My 1st tweet\u002c chose you @KellyRipa\u002c saw u in Banff\u002c thankful our snow isn\u2019t as damaging as the weather you\u2019re dealing with!  Keep safe & dry	0	positive	2	1	1	2	0	3	-3.361	6.909	0	0.4453125	2	-1.369030475616455	positive	0	0	2	-1	-2.444	positive	0	0	4.974	1	0	2
@sweetsweetnessa @Sarahlew18 @sagehannan @thereisarose ommmgggggg you\u2019re alwayyyyyyyz in my HRT babi gurl. See you tomorrow!?	0	positive	0	0	0	0	1	0	-0.798	2.509	0	0.12652647495269775	0	-0.03125	positive	0	0	0	-1	-1.243	positive	0	0	2.575	0	0	2
@gm3ek Are you going to SJP tomorrow night pal?	0	neutral	0	0	0	0	1	0	-1.8589999999999998	1.5819999999999999	0	0.0625	0	-0.2216796875	positive	0	0	0	-1	-0.35	neutral	0	0	1.441	0	0	1
Coaches like Gonzaga\u2019s chances - Mon\u002c 29 Oct 2012 PST: Don\u2019t count the Zags out after their run of WCC basketball... http://t.co/Xw7zyEi0	0	positive	1	0	0	1	1	4	-3.062	1.7999999999999998	0	0.209562286734581	1	-0.002384185791015625	neutral	0	0	2	-1	-1.6070000000000002	positive	0	0	2.665	1	0	2
Wednesday\u2019s Laugh:  ESKOM:  A little old lady answered a knock on the door one day\u002c only to be confronted by a... http://t.co/MmwqsXvh	1	negative	0	1	3	0	0	1	-6.412	2.8120000000000007	0	0.1558837890625	1	-0.803955078125	neutral	0	0	1	-3	-1.139	neutral	0	0	1.8829999999999998	0	0	2
Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.	1	positive	1	0	0	0	1	3	-4.851999999999999	2.862	0	0.13134765625	1	-0.40380859375	neutral	0	0	1	-1	-4.227	neutral	0	0	3.47	1	0	3
Alright\u002c just woke up\u002c about to go ball. Open Lobby tonight and tomorrow\u002c going to be going for crazy 100+s! *cough* Desert Eagle *cough* ;)	0	positive	2	2	2	0	0	0	-3.102	1.2830000000000001	-4	0.22912603431905154	0	-0.8242296170137706	positive	2	4	0	-1	-4.248	positive	3	2	3.6910000000000003	1	2	2
Pope John Paul II would kiss the ground on arrival in a new country because there was a good chance that a small boy had sat there once.	3	positive	2	0	0	1	3	7	-2.8160000000000003	5.394	0	1.0039083380252123	2	-0.311676025390625	neutral	0	3	3	-1	-1.927	positive	2	0	5.266	2	0	2
Creighton Volleyball leads 8-5 early in 2nd set. Match becomes even bigger with both Wichita St. & Missouri State down 0-1 at home tonight.	0	neutral	1	0	1	1	0	0	-1.823	1.892	0	0.4802432209253311	0	-0.04660032402926362	neutral	0	0	0	-1	-5.828	positive	0	0	6.247999999999999	0	0	1
@OliverLaaance Can\u2019t wait to see you guys tomorrow sa GT at SM Bacolod! :))	0	positive	0	0	0	0	2	0	-1.3399999999999999	3.011	0	0.001526474952697754	0	-0.171875	positive	0	1	0	-1	-2.316	positive	0	0	2.0080000000000005	0	0	2
@Malta73 I can\u2019t even try now cuz it closed at 10pm.. Funny though Maria said u guys may go away that week? I had asked if she wanted to go	0	positive	2	1	1	0	0	4	-7.013999999999998	2.9579999999999997	0	0.6880952082865406	0	-0.5087890625	negative	0	0	0	-1	-8.004999999999999	negative	0	0	1.4380000000000002	0	0	2
@youresuchaslut I go to church every Sunday since I was little. I\u2019ve sinned\u002c but idk. Young Life is great but they have the wrong idea about	1	positive	1	1	2	1	2	3	-10.035999999999998	2.6850000000000005	-2	0.17466741615498904	2	-1.0258817672729492	neutral	0	1	2	-2	-7.555000000000001	negative	0	0	3.029	1	0	3
Wilt Chamberlain 2 may be the best one	0	positive	1	1	1	1	0	3	0.0	1.049	0	0.1412353515625	0	-0.359375	neutral	0	0	0	-1	-0.29200000000000004	positive	0	0	3.304	0	0	2
@GBarlowOfficial awesome cos I was ready to get on the phone at 10am tomorrow to get tickets for st David\u2019s hall!! Happy days can\u2019t wait	0	positive	3	0	0	3	4	7	-1.6099999999999999	4.943	0	1.2618484515405726	1	-0.359375	positive	0	1	1	-1	-3.8249999999999997	positive	0	0	7.734	1	0	3
B2ST\u2019s current nominated position for MAMA 2012 Best Male Group (5th place) Best Global Group (4th place) Artist of the Year (8th place)	0	positive	2	0	0	2	0	6	-1.437	6.609000000000001	0	0.6489782326389104	0	-0.12554931640625	neutral	0	0	0	-1	-1.208	neutral	0	0	5.627	0	0	2
Martin Atkinson announced as referee for Tyne-Wear Derby on Sunday.  Just want the Toon to win #nufc.  http://t.co/Yl8SQ5XB	0	neutral	2	0	0	1	0	5	-5.202	2.4779999999999998	0	0.340576171875	0	-0.31396484375	neutral	0	0	0	-1	-1.246	positive	0	0	2.092	1	0	1
Beloved\u002c don\u2019t worry about tomorrow! Wake up every morning conscious of Jesus\u2019 supply. Joseph Prince	0	negative	1	1	1	1	2	3	-1.676	3.1369999999999996	-3	0.8828125	0	-0.03125	positive	1	1	2	-4	-1.4760000000000002	positive	0	0	4.8660000000000005	0	1	3
Just got back from school :) aaaggghhh  he is 18. I\u2019ve been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)	0	negative	2	1	1	0	0	0	-1.712	2.069	-1	0.8000488262623549	0	-0.3155517578125	positive	0	1	0	-3	-4.324	positive	0	1	2.824	1	1	2
| http://t.co/exwAZ55M | Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szcze... http://t.co/9tE2M0YR	0	neutral	1	0	1	1	1	0	-3.1159999999999997	2.4400000000000004	-1	0.021728067781632276	0	-0.171875	neutral	0	0	2	-1	-1.753	neutral	0	0	2.4979999999999998	1	0	1
Heading to London bringing the sdtrk to Shepard Fairey - @ObeyGiant\u2019s Sound & Vision show Friday @StolenSpaceLDN at Truman\u2019s Brewery.	0	neutral	1	0	0	0	1	1	-0.8140000000000001	2.6799999999999997	0	0.10937881469726562	0	-0.023583754897117615	positive	0	0	1	-1	-0.7330000000000001	neutral	0	0	5.963999999999999	1	0	1
RT\u2019d Tweet: A bit of Sunday fun\u002c shot in Whitstable\u002c Kent and Muscat\u002c Oman! \u2019Down Poured the Heavens\u2019: http://t.... http://t.co/zRycrwAA	1	positive	0	0	0	0	0	0	-0.985	2.5020000000000002	0	0.122772216796875	0	-0.09765625	neutral	1	1	0	-1	-1.336	positive	0	1	2.6890000000000005	0	1	2
@only1noah my best friend and I sat there listening to all of your videos and the ones with Christina Grimmie last night and were awestruck	0	negative	3	0	0	2	0	3	-1.3219999999999998	5.784000000000001	0	0.7948900461196899	1	-0.0341796875	positive	0	0	1	-3	-2.02	positive	0	0	7.007000000000001	1	0	2
Tong \u002c Mew \u002c Ying \u002c Donut \u002c Tang/June \u002c Sunee \u002c Korn \u002c X \u002c everything lah i love all the cast hehehe	0	positive	1	0	0	1	0	3	-0.8560000000000001	4.562	0	0.821044921875	1	-0.0625	positive	0	0	1	-1	-0.608	positive	0	0	5.036	0	0	3
Beenie Man will be performing at Echostage (DC Star) next friday for the HU Yardfest Afterparty (18+ event) contact @SocaYute for tickets	0	neutral	2	0	0	0	1	0	-5.422	3.006	0	0.10015869140625	1	-0.03125	neutral	0	0	2	-1	-1.572	neutral	0	0	4.303	1	0	1
Bashaara Graves had 17 points and 15 rebounds in her debut with Tennessee in an exhibition game on Thursday. She played 23 minutes.	0	negative	0	0	1	0	0	0	-5.23	2.794	0	0.03125	0	-0.125579833984375	neutral	0	0	0	-3	-1.4020000000000001	neutral	0	0	5.199	0	0	1
OmegaPharma-Quickstep won Gold\u002c with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!	0	positive	2	0	1	2	2	5	-1.168	5.65	0	0.3193359375	0	-0.6641883850097656	positive	0	0	1	-1	-0.41700000000000004	positive	0	0	5.579999999999999	0	1	2
Last 24hrs covered Delhi\u002c passing thru Punjab\u002c Haryana. Tomorrow morning Jammu. Just loving it!	0	positive	1	0	0	1	1	2	-0.896	2.307	0	0.9245287179946899	1	-0.15509033203125	positive	0	0	1	-1	-1.8419999999999999	positive	0	0	4.122000000000001	1	0	3
Makin a trip down to see the magic opener tomorrow #yes	1	neutral	2	0	1	1	1	1	-0.438	2.093	0	0.30764974653720856	0	-0.125	neutral	0	0	0	-1	-0.773	neutral	0	0	3.5680000000000005	0	0	1
UFO Sighting: Black Triangle Sighting in Perryton\u002c Texas on August 11th 2012 - Dark triangle shape across the sk... http://t.co/SRtIs128	0	neutral	0	1	2	0	0	0	-1.025	1.9579999999999997	0	0.384765625	0	-0.2776251435279846	neutral	2	1	2	-1	-3.851000000000001	neutral	0	0	5.367999999999999	0	0	1
Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night.  one for the future.	2	positive	2	0	2	1	3	8	-3.965	4.17	0	0.904296875	2	-0.34002685546875	positive	0	1	2	-1	-1.743	positive	0	0	5.581000000000001	2	0	3
We\u2019re thrilled that Grandpa\u2019s Workshop is a main feature in the Education category of the App Store for a 2nd week! http://t.co/zYvUG5lz	0	positive	0	0	0	1	1	5	-2.1630000000000003	3.3770000000000002	0	0.171875	0	-0.5078125	neutral	0	0	3	-1	-0.875	positive	0	0	3.465	0	0	4
Iditarod Check-In:  It\u2019s 8:45AM AK Time\u002c where are you @?  DeeDee Jonrowe mushes on a swamp as the sun sets... http://t.co/hEhspzBx	1	neutral	0	0	0	0	1	0	-1.642	1.6489999999999998	0	0.03515625	1	-0.1875	neutral	0	1	1	-1	-2.855	neutral	1	0	3.5	1	1	1
MONTGOMERY | Selma inventor Don Chamberlain says he\u2019s running against incumbent U.S. Rep. Terri Sewell in Tuesday\u2019s general election to...	0	neutral	0	0	1	0	0	0	-3.765	2.8529999999999998	0	0.494384765625	0	-0.00390625	neutral	0	0	3	-1	-1.847	neutral	0	0	4.505999999999999	2	0	1
Saya mengirim 166 foto di Facebook dalam album \JAVA JAZZ on the MOVE\u002c Supermall Karawaci\ http://t.co/WnzTBZyw	0	neutral	0	0	0	0	0	0	-1.046	5.229999999999999	0	0.046875	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	3.1750000000000003	0	0	1
UK: Chancellor Osborne try to sneak into 1st class train with standard ticket   - Breaking News Buzz http://t.co/LV8RbngU	1	negative	0	2	2	0	1	0	-2.1010000000000004	5.864	0	0.3343505859375	0	-0.0615234375	neutral	0	1	1	-2	-2.4400000000000004	negative	0	1	3.396	1	2	1
#Everton News - Krul will miss the Monday night clash with Everton and at least a further couple of ... - ChronicleL... http://t.co/oJfsg5Hr	0	negative	1	2	3	0	0	0	-6.946	2.337999999999999	-4	0.2109375	0	-0.26904296875	neutral	0	1	0	-2	-3.1690000000000005	neutral	0	1	4.359	0	0	2
http://t.co/sAdtjuy5  Boris Johnson Times. Ed moans abt George going 1st class but David Miliband travelled by Royal Jet. #boris johnson	0	neutral	0	0	0	0	0	0	-2.765	1.3359999999999999	-2	0.29150390625	0	-0.9423828125	neutral	0	0	0	-1	-2.29	neutral	0	0	6.9	0	0	1
