content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Let\u2019s end my Friday madness set with some vintage Francis M. #coldsummernights	0	neutral	1	1	1	0	0	0	-0.322	2.382	-3	0.1640625	0	-0.1796569647	neutral	0	1	0	-1	-0.742	neutral	0	1	5.037	0	1	1
Captain Darren Sammy just announced Windies will be \playing for Runako Morton\ during 3rd ODI. \Tribute a great team man and brother\	0	positive	3	0	0	1	0	3	-1.06	6.018	0	0.3299560547	0	-0.0625	neutral	0	0	2	-1	-1.576	positive	0	0	5.861	2	0	3
New: LISTEN TO OUR MONDAY MORNING INTERVIEW WITH CLIFF AVRIL: Tough loss to the Titans...  // <![CDATA[ Limeligh... http://t.co/3x0n8uSW	0	negative	0	1	1	1	0	0	-1.734	4.712	-3	0.0836181641	0	-0.2235717773	neutral	2	2	0	-3	-2.175	negative	0	1	4.785	0	2	2
If you like the sound of that it\u2019s on at 8pm every Wednesday on the Animal Planet channel	0	positive	2	0	0	1	0	2	-2.697	2.273	0	0.3051757813	0	-0.1251462549	neutral	0	0	0	-1	-0.455	positive	0	0	2.799	0	0	2
Ted Nugent said it best when he was recently asked: what is America\u2019s single worst problem? Apathy. I\u2019d argue Ignorance is a very close 2nd.	0	negative	1	4	6	1	0	3	-14.517	2.495	-10	0.9343275807	0	-1.2658691406	neutral	2	4	0	-3	-4.835	positive	0	1	2.952	0	1	2
\Grace means you give something they may not deserve\u002c but you give it to them anyway.\ - Joseph Prince	0	positive	0	0	0	0	0	0	-5.109	5.574	0	0	0	-0.6571042653	neutral	0	0	1	-1	-1.943	neutral	0	0	2.344	0	0	3
Everybody Needa Fw @JanellesofCpke Nov 3rd. Doors open @ 8. Ppl w/Polo & Leggings $5 Before 9 @djshowtime757 on the Spins\u002c Maino on the Mic!	0	positive	1	0	0	0	0	0	-3.583	3.537	0	0.0625	0	-1.086701377062127E-5	positive	0	0	0	-1	-2.539	neutral	0	0	3.47	0	0	2
Gabe Carimi called for his 2nd holding and 3rd in 2 games. But got lucky with offsetting calls. Its his first time facing DE Cliff Avril.	1	positive	1	0	0	1	2	3	-3.129	2.695	0	0.8230171204	1	-0.03125	neutral	0	1	1	-1	-2.555	positive	0	0	3.605	1	1	2
#2 in the BCS! Let\u2019s all enjoy this moment in the sun. It\u2019s been a long time coming for the Wildcat faithful! #EMAW	1	positive	2	0	1	2	5	5	-2.747	3.336	0	0.9943847656	2	-0.1990966797	positive	0	1	3	-1	-1.579	positive	0	0	5.025	3	0	3
@MariaDBK Yup. Well we had a fun but small conversation but I\u2019ll talk to you tomorrow. Goodnight Maria. ;)	0	positive	2	0	0	2	2	4	-1.946	5.311	0	0.2495348473	1	-0.359161377	positive	0	1	2	-1	-1.723	positive	0	0	3.51	0	0	2
Yes\u002c it is us: \ Black Triangle Sighting in Plainfield\u002c Illinois on January 4th 2000 - Large triangle ... http://t.co/gNrCFo6o \ #aliens	0	neutral	1	0	1	0	0	0	-1.526	4.912	0	0.28125	0	-0.0693426728	neutral	1	1	0	-1	-3.055	neutral	0	0	3.623	0	0	1
@OffDutyGamers @thefpshow are you really saying that FPS Russia plays with airsoft guns...c\u2019mon he doesn\u2019t need that he\u2019s got the real shit	0	negative	1	1	0	0	0	0	-6.031	4.197	-4	0.3951416016	0	-0.2509765625	neutral	0	1	1	-2	-2.514	positive	1	1	0.894	1	0	2
Idc\u002c I\u2019m supporting my boyfriend tomorrow. He\u2019s the only boy I look for on the field #55 #Beast #Damnright	0	positive	0	0	1	1	1	1	-0.517	2.443	0	0.3588562012	0	-0.2578125	neutral	0	2	1	-1	-1.834	positive	1	1	3.389	1	1	2
TOMORROW! If yu havent marked it in yur calender...DO IT NOW! Christina Grimmie on DWTS! History will be made!	0	negative	1	0	0	0	1	0	-3.862	4.828	0	0.3165283203	0	-0.03515625	positive	0	0	1	-3	-1.671	positive	0	0	4.584	0	0	2
adhitia sofyan on Java Jazz\u002c March 3rd\u002c can\u2019t wait! Give me a day off\u002c please...	0	positive	1	0	0	0	1	1	-1.439	1.664	0	0.1884765625	0	-0.2191923914	neutral	0	1	1	-1	-0.358	positive	0	0	4.05	0	0	2
Real Madrid coach Jose Mourinho faces further selection dilemmas ahead of Sunday\u2019s La Liga trip to Real Mallorca\u002c with Sami Khedira\u002c ...	1	neutral	2	0	0	0	0	0	-1.619	2.391	0	0.236328125	0	0	neutral	0	0	3	-1	-0.709	neutral	0	0	5.608	3	0	1
Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szczesny\u002c Ashley Yo... http://t.co/PYI1PfsR #football	0	neutral	1	0	1	1	2	0	-3.296	2.072	-1	0.0217280678	1	-0.171875	neutral	0	0	3	-1	-1.778	neutral	0	0	2.51	1	0	1
@whorseplayer @horseracing4beg @BreedersCup You do remember he was 3rd in the Kentucky Derby behind #IllHaveAnother & #Bodemeister right?	0	neutral	1	0	0	1	0	0	-2.803	1.331	0	0.236328125	0	-0.1779969298	neutral	0	0	0	-1	-1.026	neutral	0	0	1.027	0	0	1
It may finally be the Lakers vs Heat #NBA finals matchup due to the Harden trade.	1	neutral	0	1	1	0	1	0	-9.594	3.272	0	0.0830688477	1	0	neutral	0	0	1	-1	-2.633	neutral	1	0	2.523	2	0	1
Espanyol keeps on struggeling: 19th in La Liga & losing the Copa del Rey against Sevilla in de last ten minutes \u201983 and \u201993 (3-1).	0	negative	0	1	2	0	0	0	-1.2	1.488	-3	0.0331712961	0	0	negative	1	1	0	-3	-5.022	negative	0	1	7.11	0	0	1
And apparently it\u2019s also National Bieber Day (young Justin\u2019s 18th birthday) as well as St David\u2019s Day and #worldbookday	2	positive	1	0	0	1	2	0	-0.599	4.818	0	0.8179705162	2	-0.125	neutral	0	0	2	-1	-0.844	neutral	0	0	5.434	0	0	2
Our Business Club\u2019s networking dinner with Eskom\u2019s CFO Paul O\u2019Flaherty is on 29 October. Book with Lisa 0118704263 http://t.co/DJL5dVku	0	neutral	0	0	0	0	0	0	-0.721	4.522	0	0.05078125	0	-0.0625	neutral	0	0	1	-1	-0.209	neutral	0	0	3.85	0	0	1
BJP members walk out from JPC meeting on 2G: Bharatiya Janata Party (BJP) members on Tuesday walked out of the p... http://t.co/pOvV7bds	0	neutral	0	0	0	0	0	0	-4.568	3.123	0	0.1250610352	0	-0.0125808716	neutral	0	0	0	-1	-2.387	negative	0	0	4.162	0	0	1
Take care (geddit) to see A Celebration of Harold Pinter at IP on Sat Aug 25 with celebrated actor Julian Sands - 01943 609539 for tickets	1	positive	3	0	0	2	2	5	-1.876	5.49	0	0.2695938349	2	-0.34375	neutral	0	0	2	-1	-1.883	positive	0	0	5.719	1	0	2
This Saturday I\u2019ll be playing B2B with Dark-E at Sjoekoe bday bash ( Cherry Moon ). Be there!!!  Full line up:... http://t.co/z5SAnGLC	0	positive	0	1	1	0	0	0	-1.029	4.106	0	0.0578613318	0	-0.1083984375	neutral	0	0	2	-1	-0.787	positive	0	0	5.609	0	0	2
This new shirt\u002c with a quote from Dr. Seuss\u002c reminds us that weird we may be\u002c but love is just as weird! http://t.co/KeYnUmMd	1	negative	2	2	2	1	1	3	-1.651	5.317	-4	0.6007080078	1	-0.25	neutral	0	3	2	-3	-1.477	neutral	2	0	3.379	0	0	3
Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szczesny\u002c A... http://t.co/IHAjTmHF #football #soccer	0	neutral	1	0	1	1	2	0	-2.442	1.254	-1	0.0217280678	1	-0.234375	neutral	0	0	3	-1	-1.877	neutral	0	0	3.02	1	0	1
I added a video to a @YouTube playlist http://t.co/XfMkj04h FRANCIS M. - History of the Disease - March 7\u002c 20	0	neutral	0	0	1	0	0	0	-0.756	4.572	0	0.125	0	-0.1562652588	neutral	1	1	1	-1	-2.866	neutral	1	1	6.075	0	1	1
#vashon is already abuzz with the news that 2013 Strawberry Festival is the 3rd week of July. Calanders are being marked\u002c plans being made.	1	neutral	0	0	0	0	1	0	-1.34	2.187	0	0.4609375	1	0	negative	0	0	2	-1	-2.38	neutral	0	0	6.111	0	0	1
ACT at HF tomorrow. But I need a calculator with programs. Who got one I can borrow!?	0	positive	0	0	0	0	1	0	-3.404	1.95	0	0.2391357422	0	-0.240234375	neutral	0	0	1	-1	-3.077	neutral	0	0	1.925	1	0	2
Pakistan Cricket Board hopeful of Bangladesh visit: Karachi: Pakistan\u2019s cricket board said on Sunday it hopes to... http://t.co/7TBE9Vd4	1	positive	2	0	0	1	3	4	-4.045	1.024	0	0.1875	1	-0.001953125	neutral	0	0	2	-1	-1.951	positive	0	0	2.086	1	0	2
Love Shepard Fairey\u2019s work and in particular this portrait of Bob Dylan\u002c the reluctant spokesman: http://t.co/S5zbcXcM	0	positive	1	1	1	2	0	3	-1.647	3.277	0	0.3689578401	1	-0.40625	neutral	0	1	1	-2	-1.998	positive	0	0	3.901	1	1	3
Tryna prepare myself for this concert Sunday. Two of the greatest Hip-Hop/R&B artist on the same stage\u002c same http://t.co/N2jG9MJR	0	neutral	1	0	0	1	1	3	-2.799	2.777	0	0.90625	0	-0.0078125	neutral	0	0	1	-1	-1.35	positive	0	0	5.97	0	0	1
Btw\u002c whoever decided to use Rohypnol as a date rape drug\u002c may you get creepy diseases and may you wish to die every second of your life! >_<	0	negative	1	3	0	0	0	1	-7.206	4.309	-7	0.9239540109	0	-1.0994873047	neutral	2	2	0	-4	-4.456	negative	1	1	1.88	0	2	2
Ahhh Song Joongki.... why you still on the 3rd place ?? *sobs*	0	negative	0	0	0	0	0	0	-3.243	2.005	0	0.0314302442	0	-0.0405864716	neutral	0	0	0	-4	-4.496	negative	0	0	1.672	0	0	2
Happy birthday Roman Abramovich. Treat yourself to a nice present in January. I think Radamel Falcao would fit the bill nicely.	3	positive	5	0	0	3	4	7	-1.779	7.276	0	1.4093008041	4	-0.09375	positive	1	1	4	-1	-1.674	positive	1	1	8.403	3	1	2
@Freak_Franchise  Make Sure you tune into @4playnation On http://t.co/S0IHr27X\u002c tomorrow from 1pm to 3pm\u002c Special Guest Young Savage	1	negative	2	1	1	0	2	0	-1.211	4.983	0	0.6259689019	2	-0.1962890625	positive	0	1	2	-3	-0.888	positive	0	1	3.2	0	1	2
Prior to last night the greatest thing Austin Rivers did in my book was make Lorenzo Brown fall at the NC Pro-Am	0	neutral	1	1	1	1	0	3	-1.897	3.214	0	1.1298511093	0	-0.0703125	neutral	1	1	0	-1	-2.764	positive	0	0	5.173	0	0	1
Get excited for The Local Q Birthday Bash on Friday night by checking out the band profile of Trifecta here: http://t.co/r1z0FNMv	2	positive	1	1	0	1	2	3	-1	4.823	0	0.1465492258	2	-0.2553138733	positive	0	0	2	-1	-0.492	positive	0	0	6.097	1	0	3
Happy Birthday to the late\u002c great Jim Henson. Changed the world of entertainment. May have to stick a Muppet film on in tribute later	2	positive	3	0	0	2	3	6	-2.97	7.43	0	1.01953125	3	-0.2040572241	positive	0	0	4	-1	-0.654	positive	0	0	6.107	2	0	3
Had a great night at the club and now just chilling before going to the pit of doom for the night! Will be playing HF again tomorrow.....	0	positive	3	1	1	1	1	3	-0.77	4.437	-3	0.2431640625	0	-0.763671875	positive	0	1	0	-2	-2.128	positive	0	0	8.537	0	1	3
I\u2019ll let Killing Joke deal with my Sunday night blues instead. That\u2019s Dave Grohl on drums too. http://t.co/bp1mSufB	1	negative	2	2	1	0	1	2	-3.154	1.599	-3	0.41796875	1	-0.1357421875	neutral	2	3	1	-2	-2.836	neutral	0	1	7.184	1	2	2
Free PSN game on PSN Game is ZEN PINBALL 2. Free Game on Playstation Network. As of Oct 1 2012. Get it now while its free. USA PSN	0	neutral	3	0	3	3	1	3	-2.604	3.073	0	0.1955513963	0	-0.193145752	neutral	0	0	0	-1	-5.574	positive	0	0	7.126	0	0	1
Regus 3rd Place site opening throughout Europe. Check out the new UK locations at Beaconsfield and Cobham.  http://t.co/sGdNFTWI	0	neutral	0	0	0	0	0	0	-1.302	3.084	0	0.1775400644	0	-0.0023841858	neutral	0	0	0	-1	-0.462	neutral	0	0	2.611	0	0	1
An incredible day in West Liberty\u002c Ky. A small but strong community moving forward after March 2 tornadoes. http://t.co/1xYVbGtc	1	neutral	4	0	0	3	1	2	-1.147	3.502	0	0.4799804688	1	-0.2491912842	neutral	0	1	4	-1	-2.553	positive	0	0	7.514	1	0	1
LPG consumers can now fill up KYC form till Nov 15: The government has extended by 15 days the deadline for filling... http://t.co/tGzJfMUi	0	neutral	0	0	0	0	0	0	-3.665	1.686	0	0.0615262985	0	-0.2606201172	neutral	0	1	0	-1	-2.644	neutral	0	0	2.763	1	1	1
FB: Warriors fans can pick up the 3rd quarter of ESU\u2019s 35-28 win vs West Chester (Oct 6) right now on ROOT Sports (DIRECTV 659\u002c DISH 428)	0	neutral	1	0	0	3	0	4	-3.973	2.928	0	0.2414398193	0	-0.1201546751	neutral	0	0	1	-1	-2.455	neutral	0	0	3.337	0	0	1
Mersey side derby then the NFL at wembley. Nice little Sunday lined up.	0	positive	1	0	1	1	0	3	-0.761	2.155	0	0.4560546875	0	-0.5992431641	positive	0	0	0	-1	-0.576	positive	0	0	4.389	0	0	2
@doconnell1988 @Eamonn_Kenny @scuds49 @JonnyMcgailey Cheers  but no luck needed with d 2nd one\u002c i got a supply of Rohypnol #ladieshereicome	1	positive	1	0	0	1	1	5	-0.932	3.482	-1	0.203125	1	-0.3046875	neutral	0	0	2	-1	-2.195	positive	0	0	2.45	0	0	3
We are presenting at the MRWA\u2019s annual Trifecta on Sept 12 in Northfield\u002c MA. Stop by the booth and see Utility Cloud in action!	0	positive	0	1	1	0	0	0	-1.974	3.764	-1	0.0767217875	0	-0.3286733627	neutral	0	0	2	-1	-1.563	neutral	0	0	8.836	0	0	2
This dude from Jerusalem say he can\u2019t take a test Thursday b/c holloween Wednesday&he\u2019s gonna have a hang over #purehonesty	0	neutral	0	1	0	0	0	0	-3.598	1.824	0	0.2821054459	0	-0.2494535446	neutral	0	0	0	-1	-2.295	negative	0	0	1.619	0	0	1
@Kandi: What should tomorrow night\u2019s #KandiKoatedNight topic be???? -- how I\u2019m going to get on Kandi Factory!	0	positive	0	0	0	0	1	0	-2.855	2.65	0	0.0451087961	0	-0.2216796875	positive	0	0	0	-1	-0.615	neutral	0	0	3.379	0	0	2
Looks for Tom Boonen but knows he\u2019ll be face down in a mountain of sherbet. Race day tomorrow. Prep of pros	0	neutral	0	0	1	1	2	0	-0.428	2.934	0	0.1390090138	0	-0.0986366272	neutral	0	0	0	-1	-1.528	negative	0	0	7.466	0	0	1
Dallas Mavericks 1st Round Draft Pick Jared Cunningham could be heading to the D League when the season starts (Source: ESPN)	0	neutral	0	0	0	0	1	0	-3.422	2.373	0	0.0010910407	0	-0.2663421631	neutral	0	0	2	-1	-1.635	neutral	0	0	5.053	0	0	1
@Idieshoop let\u2019s just say\u002c I call it the Casey\u2019s Trifecta. I\u2019ll explain in homeroom tomorrow....after I ask Cory to homecoming lol	0	positive	1	0	0	0	0	3	-2.792	3.07	0	0.2370605469	0	-0.2499146489	positive	0	0	1	-1	-1.444	positive	0	0	2.834	1	0	2
Wichita St is just a team full of corncobs. Also\u002c if they play \We Ready\ today\u002c place will explode. #shakeandbakejays #BOOTSTOASSES	1	negative	3	1	1	1	1	0	-2.395	3.68	0	0.2438329455	0	-0.1611328125	neutral	1	1	1	-2	-1.265	positive	0	1	2.241	1	1	1
I want to go see LA AROLLADORA BANDA EL LIMON on Sunday October 14 in Pico Rivera! But Ivan doesn\u2019t wanna go :( who will go with me? Tix $35	0	positive	2	0	0	0	0	1	-4.997	7.376	0	0.0388801638	0	-0.2827148438	neutral	0	0	0	-1	-6.541	negative	0	0	6.093	0	0	2
@Girl4Music20 3rd album changes a lot. I know you hate Unbroken\u002c but I love it! 1. Unbroken\u002c Fix A Heart\u002c In Real Life\u002c Together\u002c Skyscraper	0	negative	3	1	1	1	0	3	-4.354	3.753	-3	0.467956543	1	-0.829284668	positive	1	1	2	-4	-4.473	positive	1	1	4.945	1	1	3
Celebrating St George\u2019s Day\u002c the Bard\u2019s Birth Day or even World Book Day? April 23rd is a great day for history\u002c heritage & culture. Enjoy!	0	positive	3	0	0	2	3	8	-1.498	8.503	0	0.8387298584	3	-0.0639648438	positive	0	0	4	-1	-1.091	positive	0	0	9.028	3	1	4
@ryanbertrand3 met you today at Cobham!! Gave you my twitter? Any chance of that follow mate? Thanks for stopping\u002c good luck tomorrow dude!!	3	positive	2	0	0	2	3	10	-3.158	9.724	0	0.9753454197	2	-0.0316162109	positive	0	0	3	-1	-1.308	positive	0	0	4.492	2	0	3
Gonzaga kids will be beaten to death in the Blair parking lot on Saturday #betthat	1	neutral	1	1	1	0	1	0	-2.366	1.105	-4	0.0352783203	0	-0.142578125	neutral	1	1	0	-1	-2.773	negative	1	1	2.865	0	1	1
Cool couch... Sep Kamvar\u002c Reid Hoffman\u002c Cesar Hidalgo and John Maeda with John Hockenberry #MediaLabIO @medialab	0	positive	0	0	0	1	0	1	-0.968	2.866	0	0	0	-0.0145263672	positive	1	2	1	-1	-0.886	positive	2	0	5.624	0	0	2
@crazycharmx3 i love doing that\u002c hey we are running the fox run tomorrow together k ? lets try and beat the record	0	positive	1	0	1	1	1	3	-1.849	5.653	0	1.1228847802	1	-0.5654296875	positive	0	0	1	-1	-0.957	positive	0	0	3.887	0	0	3
@danggem cafE ONE?! \They lose Dongwoo on a Tuesday.\ is the first lINE IS THAT THE RIGHT FIC NO IT DOESN\u2019T SEEM LIKE IT WAIT LINK ME?! LMAO	1	positive	2	1	1	2	1	6	-5.5	5.309	-1	0.345233921	0	-0.5464394652	neutral	1	2	1	-2	-3.456	negative	1	1	6.071	0	1	3
Each January\u002c a new FAFSA is available for the upcoming school year\u002c and completing it is free when you go to the... http://t.co/qWR4qf6l	0	neutral	1	0	0	2	1	1	-0.977	4.124	0	0.3350597005	1	-0.0625	neutral	0	0	1	-1	-2.731	neutral	0	0	3.315	1	0	1
RG-3 showed me a lot of skill 2day but\u002c the NYG & Defense secures Eli\u2019s 24th come from behind victory! Forcing 5 turnovers on WSH #HiHaterz	0	positive	3	0	0	2	2	2	-5.786	3.278	0	0.5938177109	1	-0.1102294922	neutral	0	0	2	-1	-3.065	positive	0	1	3.897	1	1	2
Lakers vs Heat on Jan. 17th! It\u2019s D Wade\u2019s b day... I feel bad he\u2019ll lose on his birthday lololol	2	negative	0	2	2	0	1	0	-5.167	3.42	-3	0.1865177155	1	-0.553024292	negative	2	2	1	-2	-4.858	negative	2	2	3.199	0	2	2
@ktvee Love the Iditarod! Used to do huge project when I taught 1st! Even went for start one year! Can\u2019t wait to see what you did!	0	positive	2	0	0	1	2	4	-3.813	5.77	0	0.5250707865	1	-0.5468370914	positive	0	1	1	-1	-2.431	positive	0	0	4.494	1	0	3
Who are the dumb asses who decided to shutdown Main St on a Friday for a town of 50\u002c000+ for a Strawberry Festival	1	neutral	0	1	1	0	1	0	-4.679	3.311	-3	0.53125	1	-0.4765625	neutral	0	1	2	-1	-2.125	negative	0	0	4.823	0	0	1
Mark Martin qualifies 3rd at Charlotte. Giddy about racing still says \When I stop racing I will still compete\ http://t.co/vzdEi8LX	0	neutral	2	1	0	0	0	0	-3.122	6.104	-3	0.0138549786	0	-0.7718458176	neutral	0	0	0	-1	-2.924	neutral	0	0	0.751	0	0	1
@tinamanihuruk: Come and enjoy Java Jazz on the Move @SMS_Serpong Jan 28th ... | -- Serpong jauh\u002c cyinn! :P	0	positive	1	0	0	1	1	2	-0.687	3.771	0	0.4260921478	1	0	positive	0	0	1	-1	-0.48	positive	0	0	5.214	1	0	3
Its Tuesday & time for Young Life! 8:32pm Union Lyceum. Takin\u2019 it up a notch tonight! Come join us #whywouldyounot	1	positive	0	0	0	0	2	1	-0.567	3.831	0	0.0795202255	1	-0.0625	positive	0	0	2	-1	-0.409	positive	0	0	4.203	0	0	2
At chayas on Tuesday me Courtney Callum and Carl all cabbaged on the couch to sleep and Courtney had a spasm cos she dreamt that she\u2019d fell	0	neutral	0	1	1	0	0	0	-2.106	1.443	0	0.40625	0	-0.478515625	negative	2	2	0	-1	-6.13	neutral	0	0	6.68	0	1	1
@AnfieldFM Hi there. Counting down the days until Im back in UK and going to see LFC - NUFC on Sunday from my Season Ticket seat in The Kop!	0	positive	1	0	1	0	0	0	-3.227	3.471	0	0.254671229	0	-0.296875	positive	0	0	0	-1	-4.074	neutral	0	0	4.943	0	0	2
Can\u2019t wait 4 Mon! @nbcagt  @sternshow: Check out Bill Carter\u2019s piece in the @NYTimes : \Prime-Time Stern\ http://t.co/GZ5pxBCy @HowardStern	0	positive	0	1	1	0	1	0	-7.434	4.529	0	0.0932552823	0	-0.1840248108	positive	0	2	0	-1	-1.414	positive	0	0	1.846	0	0	2
Come on down to @Isenberg 106 this Monday at 7pm and help us welcome Guest Speaker Nicole Goldman of the Jim Henson Entertainment Company!	1	positive	2	0	1	1	1	4	-2.866	6.37	0	0.1179585606	1	-0.0138549805	positive	0	0	1	-1	-1.278	neutral	0	0	6.479	1	0	2
Laguna Hills Phone FOX Tuesday Comedy Sizzle: Catch the premieres of New Girl\u002c Ben and Kate an... http://t.co/rXlC66ds Telephone Systems	1	neutral	0	0	1	0	0	1	-0.323	2.988	0	0.2008056641	0	-1.0370483415	neutral	0	0	0	-1	-3.701	neutral	0	1	10.336	0	0	1
Not too late to come down to our Monday night open mic to sing or just have a good time!  IGUANA 240 W 54 St. Will be here till 9 pm	1	positive	4	0	2	1	3	3	-2.23	3.328	0	0.9504801799	2	-0.8909439038	neutral	2	1	2	-1	-4.403	positive	0	0	5.877	2	0	2
#NCST extend their biggest lead of the game with a Lorenzo Brown trey. Up 11 pt\u002c 47-36\u002c mid 2nd half!	0	positive	0	0	1	1	0	1	-2.321	2.606	0	0.0620740131	0	-0.121673584	neutral	0	0	2	-1	-1.385	neutral	0	0	2.471	0	0	2
This time tomorrow I will be at Alexandra Palace seeing Jack White live for the second time in the last two months:D	0	neutral	3	0	0	0	4	0	-0.403	3.036	0	0.3318682909	1	-0.1563816667	neutral	0	0	1	-1	-1.571	positive	0	0	4.613	1	0	1
@chrisjennings09 @jenningsnufc have a look at the Sat KO games for NUFC and I\u2019ll come out for a game and stop out.. maybe a 3pm or 5.30pm KO	0	neutral	0	0	1	0	0	0	-3.902	1.927	-1	0.093298912	0	-0.3204746246	positive	0	0	0	-1	-1.479	neutral	0	0	3.328	0	0	1
1st I thought he was David Ruffin impersonator. Then I thought he was a backup singer for Miguel. Sn: Your c http://t.co/RkFuDgPP	0	neutral	0	0	0	0	2	0	-8.869	3.47	0	0.0234375	0	-0.875	neutral	0	0	0	-1	-2.713	neutral	0	0	2.459	0	0	1
Just got him tickets to the Knicks vs Celtics game on October 20 Lmfao how mad would he be ?	0	negative	1	1	2	0	0	4	-4.77	1.483	-3	0.2821044922	0	-5.79833984375E-4	neutral	1	1	0	-2	-2.529	positive	1	1	0.912	0	1	1
Joseph Prince - None Of Us\u002c All Of Christ! - 14 Oct 2012: http://t.co/07adOghe via @youtube How much of God\u2019s GRACe do you need?	0	positive	1	0	0	1	0	1	-3.733	5.326	0	0.904515625	0	-0.7089500427	neutral	0	0	2	-1	-3.471	neutral	0	0	4.87	0	0	3
Saturday 27/10/12 Regal in session with The Big Tunes Crew @ the Iguana Reading more niceness to keep ya skanking hard.	0	positive	1	1	1	1	0	1	-0.994	5.514	-1	0.7775497437	0	-0.4018896222	positive	0	0	2	-1	-1.147	positive	0	0	5.091	2	0	2
National Council on Patient Information & Education celebrates its 30th anniversary! Thanks 4 helping many learn about patient & med safety	0	positive	2	0	0	3	3	8	-3.719	7.833	0	0.275390625	0	0	positive	0	0	5	-1	-0.983	positive	0	0	4.149	1	0	2
Got plans tonight?  Join us at AJ\u2019s on Poyntz for Thursday Night Live!  Jessica Furney will be playing 7-9 pm http://t.co/Y0mhd9c8...	0	positive	2	0	0	0	0	1	-0.072	4.028	0	0.0678009987	0	-0.0029296875	positive	0	0	1	-1	-0.76	neutral	0	0	5.35	0	0	2
Looking forward to preaching at Plant City\u2019s First Baptist Sunday @ 6:30pm. New City Church will be baptizing 2 into the Kingdom. Praise God	0	positive	3	0	0	1	2	4	-1.389	9.036	0	0.1560249329	3	-0.0078125	positive	0	0	4	-1	-0.755	positive	0	0	6.002	3	1	3
Geoff Shackelford: Honda Classic Ratings Up 78%: Michael Hiestand with the http://t.co/bhTkmp2i http://t.co/lpceXHmM	0	neutral	1	0	0	1	0	0	-1.944	2.35	0	0.2880859375	0	0	neutral	0	0	1	-1	-1.011	neutral	0	0	1.896	0	0	1
TONIGHT!!! we proudly pres. our 7th HALLOWEEN party with LIMEWAX & many more - this time at Studio 21 (twenty one) http://t.co/noBBKrxz	0	positive	0	0	0	0	1	2	-2.037	7.082	0	0.1354980469	0	0	positive	0	0	0	-1	-0.443	positive	0	0	5.126	0	0	2
This Saturday GREEN VELVET back at Cherry Moon! Together with DEG\u002c FRANK ZOLEX\u002c YOURI PARKER & DJ GHOST! Be part... http://t.co/o3xSsOb2	0	positive	2	0	1	0	0	0	-0.452	5.823	-1	0.1861572247	1	-0.114654541	neutral	0	0	4	-1	-0.827	neutral	0	0	8.257	2	1	2
At least I\u2019m going to eastern tomorrow. Livonia can scratch my balls.	0	neutral	0	1	1	0	1	0	-0.674	1.024	0	0	0	-0.2207336426	neutral	0	0	0	-1	-1.799	negative	0	0	1.654	0	0	1
@ArcherDevil Two completely different days.  World Book Day is for kids March 1 2012.  This day is World Book Night - for adults...	0	neutral	0	0	0	0	0	0	-2.259	4.481	0	0.572265625	0	-0.1308746338	positive	0	0	2	-1	-1.825	neutral	0	0	5.836	0	0	1
Glow in the Dark T-Shirt Workshop at Grange Playcentre on Thur 1.11.12 (tomorrow) 10-11.30 am	0	positive	1	1	1	1	2	0	-0.102	2.449	0	0.3433837891	1	-0.2988586426	neutral	1	0	1	-1	-1.7	neutral	0	0	9.318	1	0	2
@lukeisahamster tomorrow\u002cPhysician of the year dinner &other crap but Fluke comes first kay? I loveth you to infity to the infinitieth power	1	negative	0	1	0	0	0	0	-3.024	2.717	-3	0.1057319641	0	-0.1875	neutral	0	1	1	-3	-3.104	positive	1	0	3.288	0	0	1
Vanessa and denies are coming shopping with me on black friday.!	1	positive	0	1	1	0	2	0	-1.918	2.72	-2	0.2265625	1	-0.0412665009	positive	1	1	1	-1	-1.043	neutral	0	0	3.259	1	0	2
happy 15th anniversity kuya gloc9 you are number 1 rapper and francis M. .........	0	negative	1	0	0	1	1	3	-1.722	4.167	0	0.453125	1	-0.1342887878	positive	0	0	1	-2	-0.093	positive	0	0	3.293	1	0	2
That\u2019s it for the week. I\u2019ll talk again later after I my mb and cs class. In other news SimCity is a passalong and venus goes over the sun.	1	neutral	0	0	0	0	1	0	-2.997	1.118	0	0.1606445313	1	-0.4693603516	neutral	0	0	2	-1	-3.573	neutral	0	0	4.993	1	0	1
Can\u2019t wait to see @Dynamomagician in South Africa on the 14th dude is on another level... check this out http://t.co/05kvUyEf	0	neutral	0	0	0	0	1	0	-0.938	2.901	0	0.1572798499	0	-0.2681307793	positive	0	1	1	-1	-0.846	positive	0	0	7.987	1	0	1
@PGPackersNews Shield Kids Event October 5th @58 Bar n Grill in Pico Rivera Come n help support the fundraiser 4 abused and abandon children	0	negative	3	1	3	1	0	4	-5.295	2.871	-5	0.1636419296	0	-0.5353393555	positive	1	1	0	-4	-5.116	neutral	0	0	4.333	0	1	2
