content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly	0	negative	1	1	1	1	0	4	-4.024	6.0920000000000005	-4	0.7780762296315515	0	-0.5234375	neutral	1	1	1	-2	-2.7290000000000005	negative	1	1	5.735	1	1	2
obviously not siding with Cheney here: http://bit.ly/19j2d	0	neutral	0	0	1	0	0	0	-2.653	1.4100000000000001	0	0.5	0	-0.625	neutral	0	0	0	-1	-0.775	negative	0	0	0.396	0	0	1
Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt	1	positive	1	0	0	1	0	2	-0.022	4.295	0	0.5	1	-0.25	neutral	0	0	1	-1	0.0	positive	0	0	0.933	0	0	5
@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV	0	positive	2	0	0	2	1	4	-3.4680000000000004	12.016000000000002	0	0.0841064453125	0	-0.4375038146972656	neutral	0	0	3	-1	-1.5899999999999999	positive	0	0	3.7810000000000006	1	0	3
Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629	0	neutral	1	0	0	0	0	0	0.0	2.7439999999999998	0	0.19732666015625	0	0.0	neutral	0	0	1	-1	0.0	neutral	0	0	1.502	0	0	1
RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign	0	positive	1	0	0	1	0	4	0.0	4.964	0	0.7578125	0	0.0	positive	0	0	0	-1	0.0	positive	0	0	3.428	0	0	3
I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them	0	positive	2	1	1	2	0	5	-3.9890000000000003	2.0719999999999996	-2	0.6109619140625	1	-0.6361722946166992	neutral	1	1	2	-1	-2.503	positive	0	1	1.96	0	1	3
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF	0	neutral	0	0	0	0	0	0	-0.826	1.055	0	0.0625	0	-0.34375	neutral	0	0	0	-1	-0.558	neutral	0	0	0.361	0	0	1
Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.	0	positive	1	0	0	1	1	2	-0.8809999999999999	2.7729999999999997	0	0.4508056640625	1	-0.03125	neutral	0	0	1	-1	-0.44	positive	0	0	1.7810000000000001	1	0	3
Wow everyone at the Google I/O conference got free G2's with a month of unlimited service	0	positive	3	0	0	3	0	5	-0.708	3.2790000000000004	0	0.16477155685424805	0	-0.46875	neutral	0	0	1	-1	-0.726	positive	0	0	4.093	0	0	3
@vkerkez dood I got a free google android phone at the I/O conference. The G2!	0	positive	1	0	0	1	0	1	-0.6519999999999999	2.633	0	0.03977155685424805	0	-0.3125	positive	0	0	0	-1	-1.944	positive	0	0	3.0090000000000003	0	0	2
@Orli the G2 is amazing btw, a HUGE improvement over the G1	0	positive	2	0	0	2	0	7	-2.707	4.354	0	0.787109375	1	-0.1875	positive	0	0	1	-1	-0.895	positive	0	0	4.49	1	0	3
HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio	1	positive	3	0	0	2	1	7	-0.8459999999999999	5.459	0	0.44100093841552734	1	-0.03125	positive	0	0	1	-1	-1.071	positive	0	0	4.634	1	0	3
@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!	0	positive	2	0	0	3	1	6	-0.32899999999999996	6.884	0	0.8059606545139104	2	-0.09375	positive	0	0	2	-1	-0.418	positive	0	0	4.727	1	0	3
#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.	0	positive	1	0	0	1	0	3	-1.246	5.237	0	0.61328125	0	-0.25	neutral	0	0	0	-1	-1.0699999999999998	positive	0	0	2.765	0	0	3
Awesome viral marketing for Funny People http://www.nbc.com/yo-teach/	0	positive	2	1	0	1	0	8	-1.7109999999999999	3.4309999999999996	0	0.75	0	-0.203125	positive	0	0	0	-1	-0.04	positive	0	0	2.5719999999999996	0	0	3
Watching a programme about the life of Hitler, its only enhancing my geekiness of history.	0	neutral	0	0	0	0	0	0	-1.735	3.222	0	0.001983642578125	0	-0.0703125	neutral	0	0	0	-1	-1.4569999999999999	neutral	0	0	1.609	0	0	1
saw night at the museum out of sheer desperation. who is funding these movies?	0	negative	0	1	2	0	0	0	-3.7680000000000002	2.4149999999999996	0	0.0	0	-0.2953529357910156	neutral	0	0	0	-3	-1.7970000000000002	negative	0	0	3.836	0	0	1
Night At The Museum 2? Pretty furkin good.	1	positive	2	0	0	2	2	4	0.0	2.609	0	0.7083761114627123	2	-0.0966796875	neutral	0	0	2	-1	-0.45	positive	0	0	3.4549999999999996	2	0	3
Watching Night at the Museum - giggling.	0	positive	0	0	0	0	0	0	0.0	4.51	0	0.0	0	-0.0029296875	neutral	0	0	0	-1	-0.182	positive	0	0	3.747	0	0	3
@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...	1	neutral	0	0	0	0	0	0	-1.8930000000000002	3.5999999999999996	0	0.08117794990539551	0	-0.2216796875	neutral	0	0	0	-1	-3.155	neutral	0	0	4.849999999999999	0	0	1
About to watch Night at the Museum with Ryan and Stacy	0	neutral	0	0	0	0	1	0	-0.43200000000000005	2.921	0	0.2900390625	0	-0.0029296875	neutral	0	0	0	-1	-0.376	neutral	0	0	5.125	0	1	1
Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!	0	positive	1	0	0	1	2	0	-5.396000000000001	4.928	0	0.28881841713155154	0	-0.3324583826267826	positive	0	0	0	-1	-2.26	neutral	0	0	3.626	0	1	2
Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.	0	positive	2	0	0	1	0	4	-1.963	7.530999999999999	0	0.6723632793873549	0	-0.21875	positive	0	0	0	-1	-1.594	negative	0	0	7.701999999999999	0	0	3
just watched night at the museum 2! so stinkin cute!	0	negative	2	0	0	1	0	2	-1.4349999999999998	3.5949999999999998	0	0.735107421875	0	-0.0029296875	positive	0	0	1	-3	-1.2510000000000001	positive	0	0	3.2950000000000004	0	0	3
So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.	0	positive	2	0	0	2	0	6	-0.9799999999999999	4.054	0	1.6293035745620728	0	-0.1591796875	positive	0	0	0	-1	-1.2080000000000002	positive	0	0	6.034	0	0	4
I think I may have a new favorite restaurant. On our way to see Night at the Museum 2.	0	positive	1	0	0	1	0	2	-1.201	4.0329999999999995	0	0.23419249057769775	1	-0.2523832321166992	positive	0	0	1	-1	-1.7550000000000001	neutral	0	0	5.816	1	0	2
UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.	0	positive	0	0	0	0	0	0	-1.8979999999999997	2.169	0	0.470703125	0	-0.16156387329101562	negative	0	0	0	-1	-3.35	neutral	0	0	2.92	0	0	2
saw the new Night at the Museum and i loved it. Next is to go see UP in 3D	0	positive	0	0	0	1	0	3	-0.53	4.004	0	0.6317755561467493	0	-0.0654296875	positive	0	0	0	-1	-1.5319999999999998	positive	0	0	5.685	0	0	4
It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?	0	negative	2	1	1	0	1	0	-8.630999999999998	2.243	-3	0.34924319390938807	1	-0.7481442093849182	neutral	1	2	1	-3	-5.012	negative	1	0	0.9660000000000001	1	2	1
As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al	0	positive	1	0	1	1	1	3	-3.306	2.396	0	0.580078125	1	-0.9994535446166992	neutral	0	0	1	-1	-3.1550000000000002	negative	0	0	1.1560000000000001	1	0	2
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r	0	neutral	0	0	0	0	0	0	-1.016	0.359	0	1.220703125E-4	0	0.0	neutral	0	0	0	-1	-0.659	neutral	0	0	0.33999999999999997	0	0	1
@Pittstock $GM good riddance.  sad though.	1	negative	1	1	1	1	1	3	-3.2819999999999996	1.567	-2	0.7083761114627123	1	-0.53125	negative	0	0	1	-4	-3.59	negative	0	0	0.584	1	0	2
I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8	0	neutral	2	0	0	0	0	0	-5.45	1.9500000000000002	0	0.508544921875	0	-0.59375	neutral	0	1	0	-1	-5.305	negative	0	0	1.266	0	1	1
Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala	0	negative	0	2	2	0	1	0	-2.423	2.028	-2	0.1357421875	0	-0.265625	negative	0	1	0	-2	-2.747	negative	0	0	2.051	0	0	2
#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb	1	negative	1	2	1	1	1	3	-5.8309999999999995	2.554	-7	0.661865234375	1	-0.2939453125	neutral	0	0	2	-3	-3.0789999999999997	negative	0	0	1.4169999999999998	2	0	3
Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.	2	positive	1	0	0	1	1	3	-8.361	3.865	0	1.6571370977908373	2	-0.3910521326267826	neutral	0	0	2	-1	-3.932	negative	0	0	2.6959999999999997	2	0	2
The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..	0	negative	1	3	1	1	0	2	-4.989999999999999	0.6970000000000001	-9	0.8833656320202863	0	-1.1572265625	negative	0	2	0	-4	-5.07	negative	2	2	1.5579999999999998	0	0	2
@QuantTrader i own a GM car and it is junk as far as quality compared to a honda	0	neutral	0	1	1	0	0	0	-2.3209999999999997	1.604	0	0.35693359375	0	-0.28125	neutral	0	1	0	-1	-2.2929999999999997	negative	0	0	1.6340000000000001	0	0	1
sad day...bankrupt GM	0	negative	0	1	1	0	0	0	-1.6869999999999998	0.0	-2	0.0	0	-0.53125	negative	0	0	0	-4	-2.9299999999999997	negative	0	0	0.0	0	0	1
is upset about the whole GM thing. life as i know it is so screwed up	0	negative	0	2	1	0	0	0	-2.7939999999999996	0.391	-4	0.403167724609375	0	-0.1845569610595703	negative	1	2	0	-3	-5.747999999999999	negative	0	2	0.445	0	0	1
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs	1	negative	1	1	0	0	1	0	-7.502000000000001	0.763	-3	0.4049072265625	0	-1.4398841857910156	negative	0	0	0	-4	-6.914999999999999	negative	0	0	2.3449999999999998	0	0	1
Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH	0	neutral	0	0	0	0	2	0	-3.059	2.949	0	0.0064697265625	0	0.0	neutral	0	0	0	-1	-2.229	neutral	0	0	3.005	0	0	1
#WFTB Joining a bit late. My connection was down (boo time warner)	0	neutral	0	0	1	0	1	0	-1.53	1.2730000000000001	0	0.0497756153345108	0	-0.1893310546875	negative	1	2	0	-1	-4.204	negative	0	0	1.7130000000000003	0	0	1
Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.	0	neutral	0	1	1	1	1	0	-4.278	1.0720000000000003	0	0.537353515625	0	-0.125	neutral	0	0	0	-1	-3.067	negative	0	0	3.6479999999999997	0	0	1
i am furious with time warner and their phone promotions!	0	negative	0	1	1	0	1	0	-2.605	1.9790000000000003	-3	0.006103515625	0	-0.25	neutral	0	1	0	-4	-1.7930000000000001	negative	1	1	1.868	0	0	2
Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner	0	negative	1	2	3	0	1	0	-2.4699999999999998	1.017	-6	0.2262892872095108	0	-0.515625	negative	0	2	0	-2	-5.764	negative	1	1	3.3	0	0	1
could time-warner cable suck more?  NO.	1	negative	0	1	0	0	0	0	-2.02	0.065	-4	0.015625	0	-0.1484375	negative	0	1	0	-2	-3.61	negative	0	0	0.026	0	0	1
Pissed at Time Warner for causin me to have slow internet problems	0	negative	0	2	2	0	1	0	-2.5380000000000003	0.357	-6	0.006103515625	0	-0.5040922164916992	negative	0	0	0	-3	-5.2330000000000005	negative	0	0	0.813	0	0	1
@sportsguy33 Ummm, having some Time Warner problems?	0	negative	0	1	1	0	1	0	-2.394	0.783	-2	0.170166015625	0	0.0	neutral	0	0	0	-2	-1.259	negative	0	0	0.16799999999999998	0	0	2
You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j	0	negative	1	1	0	0	1	1	-7.231	1.488	-7	0.701054216347984	0	-0.21380901336669922	negative	0	2	0	-2	-9.695	negative	0	0	1.141	0	0	1
RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.	0	negative	2	2	0	0	1	0	-7.986	6.2219999999999995	-3	0.006103515625	0	-1.25	neutral	0	1	0	-3	-5.285	negative	1	0	0.8819999999999999	0	0	1
RT @sportsguy33: New Time Warner slogan: Time Warner, where we make you long for the days before cable.	1	neutral	0	0	1	0	3	0	-2.8859999999999997	4.3919999999999995	0	0.33020022515938807	0	-0.0155029296875	neutral	0	0	0	-1	-2.565	negative	0	0	2.44	0	0	1
confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/	0	negative	0	1	1	0	1	0	-8.511	0.914	0	0.320556640625	0	-0.8941650390625	negative	1	1	1	-2	-6.391000000000001	negative	0	0	1.056	1	0	1
@sportsguy33 Time Warner = epic fail	0	negative	1	1	1	0	1	0	-1.096	0.233	-2	0.006103515625	0	-0.3321533203125	neutral	0	0	1	-2	-1.652	negative	0	0	1.645	0	0	1
Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china	0	neutral	0	0	0	0	0	0	-0.44499999999999995	2.55	0	0.07812497398117557	0	0.0	neutral	0	0	0	-1	-1.1590000000000003	neutral	0	0	1.35	0	0	1
Weird Piano Guitar House in China! http://u2s.me/72i8	0	negative	0	1	1	0	0	0	-0.392	1.053	-2	0.0625	0	-0.15625	neutral	0	1	0	-2	-0.608	neutral	1	0	3.108	0	0	2
Send us your GM/Chevy photos http://tinyurl.com/luzkpq	0	neutral	0	0	0	0	0	0	-1.038	2.015	0	0.125	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	0.0	0	0	1
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.	0	negative	0	1	2	0	0	0	-7.029	1.274	-2	0.46270751953125	0	-1.421875	negative	0	1	0	-4	-5.5	negative	0	0	1.3769999999999998	0	1	1
GM files Bankruptcy, not a good sign...	1	positive	1	0	0	1	1	3	-3.6090000000000004	0.961	0	0.7087425608187914	1	-0.84375	neutral	1	1	1	-1	-2.679	negative	1	1	0.7869999999999999	1	1	2
yankees won mets lost. its a good day.	1	positive	1	1	1	2	1	6	-3.283	1.6300000000000001	-3	0.7718526739627123	1	-0.301513671875	neutral	1	1	1	-1	-2.291	positive	0	0	1.5459999999999998	1	0	2
My dentist appt today was actually quite enjoyable.	0	positive	1	0	0	1	0	0	-0.714	1.513	0	0.59375	0	0.0	neutral	0	0	0	-1	-3.4689999999999994	positive	0	0	1.569	0	0	3
I hate the effing dentist.	0	negative	0	1	1	0	0	0	-2.274	0.079	-3	0.0	0	-0.53125	negative	1	1	0	-4	-4.508	negative	1	1	0.42999999999999994	0	1	1
@stevemoakler i had a dentist appt this morning and had the same conversation!	0	positive	0	0	0	0	0	0	-1.172	2.085	0	0.0	0	-0.09765625	neutral	0	0	0	-1	-4.02	neutral	0	0	2.3970000000000002	0	0	2
@kirstiealley I hate going to the dentist.. !!!	0	negative	0	1	1	0	0	0	-1.945	2.277	-3	0.0	0	-0.71875	negative	1	1	0	-4	-4.147	negative	1	1	1.1099999999999999	0	1	2
i hate the dentist....who invented them anyways?	0	negative	0	1	1	0	0	0	-3.4709999999999996	0.805	-3	0.0	0	-0.53125	negative	1	1	0	-4	-2.269	negative	1	1	0.141	0	1	1
this dentist's office is cold :/	0	neutral	0	1	1	0	0	0	-1.103	0.396	0	0.0	0	-0.5096549987792969	neutral	0	1	0	-1	-3.476	negative	0	0	0.819	0	0	1
Check this video out -- David After Dentist http://bit.ly/47aW2	0	neutral	0	0	0	0	0	0	-0.193	2.264	0	0.0932533749146387	0	-0.002384185791015625	neutral	0	0	0	-1	-2.0100000000000002	neutral	0	0	1.652	0	0	1
First dentist appointment [in years] on Wednesday possibly.	0	neutral	0	0	0	0	0	0	-0.533	0.5599999999999999	0	0.035663604736328125	0	0.0	neutral	0	0	0	-1	-2.6460000000000004	neutral	0	0	2.1679999999999997	0	0	1
Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu	0	neutral	0	0	0	0	0	0	-6.323	1.8059999999999998	0	0.16796875	0	0.0	neutral	0	0	0	-1	-0.56	neutral	0	0	2.261	0	0	1
BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a	0	neutral	1	0	0	0	0	1	-0.845	3.035	0	0.0	0	0.0	neutral	0	0	0	-1	-0.617	neutral	0	0	2.875	0	0	1
Portland city politics may undo baseball park http://tinyurl.com/lpjquj	0	neutral	0	0	1	0	0	0	-0.994	1.077	0	0.015625	0	-0.0390625	neutral	0	1	0	-1	-0.867	neutral	0	1	0.821	0	0	1
RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s	0	positive	1	0	0	0	0	0	-0.41000000000000003	2.313	0	0.3818359375	0	-0.343505859375	neutral	0	0	0	-1	-1.7289999999999999	neutral	0	0	3.8369999999999997	1	0	3
dropped her broccoli walking home from safeway! ;( so depressed	0	negative	0	1	1	0	0	0	-0.663	1.0610000000000002	-2	0.25390625	0	-0.28125	negative	1	1	0	-4	-4.918	neutral	0	1	3.4080000000000004	0	1	3
@ronjon we don't have Safeway.	0	positive	0	0	0	0	0	0	-0.592	0.249	0	0.0	0	-0.2494192123413086	neutral	0	0	0	-1	-0.29000000000000004	neutral	0	0	0.9099999999999999	0	0	2
Just applied at Safeway!(: Yeeeee!	0	positive	1	0	0	0	0	0	-0.454	2.7619999999999996	0	0.172607421875	0	0.0	neutral	0	0	0	-1	-0.5409999999999999	positive	0	0	1.45	0	0	3
@ Safeway. Place is a nightmare right now. Bumming.	0	positive	1	1	1	1	0	0	-1.738	0.364	0	1.802442129701376E-4	0	-0.2756875120358018	neutral	0	1	0	-1	-2.624	negative	0	0	1.5509999999999997	0	1	2
at safeway with dad	0	positive	0	0	0	0	0	0	0.0	0.366	0	0.0	0	0.0	neutral	0	0	0	-1	-0.6579999999999999	neutral	0	0	1.607	0	0	2
HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;	1	negative	0	2	2	0	1	0	-4.89	1.9320000000000002	-4	0.2020416259765625	2	-0.562896728515625	negative	1	2	2	-4	-3.237	negative	2	2	5.094	2	1	2
Safeway with Marvin, Janelle, and Auntie Lhu	0	positive	0	0	0	0	0	0	-0.543	1.967	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	2.3619999999999997	0	0	2
Safeway offering mobile coupons http://bit.ly/ONH7w	0	positive	0	0	0	0	1	0	-0.5800000000000001	1.274	0	0.0205078125	0	0.0	neutral	0	0	0	-1	-0.343	neutral	0	0	0.814	1	0	2
Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa	0	neutral	1	0	1	2	1	6	-1.17	1.767	0	0.2116408497095108	0	-3.814697265625E-6	neutral	0	0	1	-1	-1.233	neutral	0	0	3.707	1	0	1
Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.	2	neutral	0	0	0	0	2	2	-2.913	1.762	0	0.231201171875	2	-0.47644805908203125	neutral	0	0	3	-1	-1.8650000000000002	neutral	0	1	5.691	2	0	1
Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.	0	neutral	1	0	0	1	0	2	-1.286	3.2809999999999997	0	0.10211213701404631	0	-0.09783935546875	neutral	0	0	0	-1	-2.332	neutral	0	0	10.012	0	0	1
eating breakfast and then school	0	neutral	0	0	0	0	0	0	0.0	1.392	0	0.1484375	0	0.0	neutral	0	0	1	-1	-0.442	neutral	0	0	2.2680000000000002	1	0	1
still hungry after eating....	0	negative	0	0	1	0	1	0	-0.636	0.512	0	0.0	0	-0.2280864715576172	negative	0	1	0	-2	-1.7259999999999998	neutral	0	0	0.547	0	0	1
10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn	0	neutral	1	0	0	1	0	4	-0.021	3.8520000000000003	0	1.1953125	0	0.0	neutral	0	0	1	-1	-0.172	neutral	0	0	2.986	0	0	1
with the boyfriend, eating a quesadilla	0	neutral	0	0	0	0	0	0	0.0	1.94	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.211	neutral	0	0	2.2350000000000003	0	0	1
Eating dinner. Meat, chips, and risotto.	0	neutral	0	0	0	0	0	0	-0.481	2.6870000000000003	0	0.1875	0	0.0	neutral	0	0	1	-1	0.0	neutral	0	0	4.093999999999999	0	0	1
got a new pair of nike shoes. pics up later	0	neutral	0	0	0	0	0	0	-1.113	1.782	0	0.1304931640625	0	-0.0625	neutral	0	0	0	-1	-0.571	neutral	0	0	1.393	0	0	1
Nike SB Blazer High ACG Custom - Brad Douglas - http://timesurl.at/45a448	0	neutral	0	0	0	0	0	0	-0.428	3.563	0	0.1779165267944336	0	0.0	neutral	0	0	0	-1	-0.428	neutral	0	0	4.857	0	0	1
Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes	0	positive	2	0	1	2	0	6	-3.08	4.6739999999999995	0	0.2578125	0	-0.0625	positive	0	0	1	-1	-1.06	positive	0	0	3.6109999999999998	0	0	3
Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN	0	neutral	0	0	0	0	0	0	-0.428	0.6539999999999999	0	0.09369230270385742	0	-0.0625	neutral	0	0	0	-1	-0.652	neutral	0	0	1.137	0	0	1
@evelynbyrne have you tried Nike  ? V. addictive.	0	neutral	0	0	0	0	0	0	-1.6029999999999998	1.679	0	0.5	0	-0.7494535446166992	neutral	0	0	0	-1	-1.399	positive	0	0	0.227	0	0	1
@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....	0	negative	2	1	1	1	0	2	-4.302999999999999	0.9510000000000001	-3	0.450927734375	0	-0.140625	neutral	1	1	0	-4	-1.8869999999999998	neutral	1	1	0.5389999999999999	0	1	2
The Nike Training Club (beta) iPhone app looks very interesting.	0	positive	1	0	0	1	0	2	-0.762	1.396	0	1.0001220703125	0	0.0	neutral	0	0	1	-1	-1.22	positive	0	0	1.8690000000000002	0	0	3
argghhhh why won't  my jquery appear in safari bad safari !!!	0	negative	0	1	1	0	0	0	-2.113	2.048	-3	0.0	0	-0.2861785888671875	negative	1	1	0	-2	-4.273	negative	1	1	2.076	0	1	2
DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt	0	neutral	0	0	0	0	0	0	-0.203	2.533	0	0.064453125	0	0.0	neutral	0	0	0	-1	-0.6920000000000001	neutral	0	0	1.033	0	0	1
all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/	0	neutral	0	0	0	0	0	0	-2.7	0.775	0	0.345703125	0	0.0	neutral	0	0	0	-1	-0.464	neutral	0	0	1.663	0	0	1
I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js	1	negative	3	1	1	2	2	4	-3.1100000000000003	4.913	-2	0.41478722519241273	2	-0.73583984375	neutral	0	0	2	-3	-4.994000000000001	positive	0	0	4.656999999999999	1	1	3
This is cold.. I was looking at google's chart//visualization API and found this jQuery wrapper for the API...  http://tinyurl.com/mq52bq	0	neutral	0	1	1	0	0	0	-1.638	1.5090000000000001	0	0.0	1	-0.6346549987792969	negative	0	1	1	-1	-3.5620000000000003	neutral	0	0	1.8490000000000002	1	0	1
I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.	0	neutral	0	1	1	0	1	0	-0.531	2.955	0	0.3759765625	0	-0.4101526737213135	positive	1	3	1	-1	-1.381	neutral	1	0	3.671	0	0	1
jquery Selectors http://codylindley.com/jqueryselectors/	0	neutral	0	0	0	0	0	0	-1.8170000000000002	0.8500000000000001	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	0.0	0	0	1
How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ	0	neutral	0	0	0	0	0	0	-1.161	1.841	0	0.0546875	0	-0.125	neutral	0	0	0	-1	-0.848	neutral	0	0	1.2999999999999998	0	1	1
What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO	0	neutral	0	0	1	0	0	0	-0.845	2.059	-1	0.0625	0	-0.125	neutral	0	3	0	-1	-0.36500000000000005	neutral	0	2	2.1199999999999997	0	0	1
SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga	0	positive	2	0	0	2	0	6	-1.7399999999999998	4.432	0	0.1370849609375	0	-0.125	neutral	0	1	0	-1	-0.644	positive	0	1	6.677	0	0	3
I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul	0	positive	1	0	0	0	0	2	-1.8080000000000003	1.9769999999999999	0	0.2267446517944336	1	-0.1015625	neutral	0	1	1	-1	-3.204	neutral	0	1	2.4619999999999997	1	0	2
reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio	0	neutral	1	0	0	1	0	2	-5.252	5.492	0	0.46875	0	-0.03125	neutral	0	1	2	-1	-0.527	positive	0	1	6.407	1	0	1
I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.	1	positive	2	0	1	2	2	5	-4.104000000000001	4.441	0	1.4406353998929262	2	-0.3432035446166992	positive	0	0	3	-1	-3.709	positive	1	1	3.1969999999999996	4	0	3
I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html	0	negative	0	1	0	0	1	0	-3.049	0.4010000000000001	-3	0.6318359375	0	-0.1343364715576172	negative	0	0	0	-2	-5.29	negative	0	0	2.816	0	1	1
I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis	0	positive	2	1	1	2	0	6	-3.5950000000000006	6.5089999999999995	0	0.44390869140625	0	-0.03125	positive	0	0	0	-1	-1.24	positive	0	0	9.276	0	0	2
I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.	0	positive	2	1	1	1	0	4	-5.343	3.373	-2	0.7534427642822266	1	-0.7827739715576172	neutral	0	0	2	-2	-6.100999999999999	negative	0	0	4.117999999999999	0	0	3
I love my Kindle2. No more stacks of books to trip over on the way to the loo.	1	positive	1	0	0	1	0	3	-1.0539999999999998	2.5620000000000003	-1	0.40283203125	1	-0.3046875	neutral	0	1	1	-1	-2.309	positive	1	0	2.7700000000000005	0	0	3
Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.	0	positive	2	1	2	1	1	3	-1.4890000000000003	3.2430000000000008	-4	0.410888671875	0	-0.61376953125	neutral	0	1	1	-2	-1.312	negative	1	1	7.198000000000001	0	0	3
